step,reward,confidence_level,fatigue_level,current_mode,predicted_confidence,confidence_error_history,mode_error_history
35,1.0,0.79602545,0.51254773,exploration,0.76865005,0.0273754,0
36,1.0,0.80503446,0.51172596,exploration,0.77864176,0.026392698,0
37,1.0,0.8139849,0.51089215,exploration,0.78832275,0.025662124,0
38,1.0,0.82276845,0.51015073,exploration,0.7976772,0.02509123,0
39,1.0,0.83148843,0.5093555,exploration,0.80670327,0.024785161,0
40,1.0,0.8401039,0.50848746,exploitation,0.8153939,0.02471,0
41,1.0,0.84478945,0.4772684,exploitation,0.8060828,0.03870666,1
42,1.0,0.8538296,0.49307615,exploitation,0.8136327,0.040196896,1
43,1.0,0.86641866,0.5023335,exploitation,0.827042,0.039376676,1
44,1.0,0.87644136,0.5088851,exploitation,0.8401371,0.036304235,1
45,1.0,0.8853469,0.5141827,exploitation,0.85273755,0.032609344,1
46,1.0,0.89385664,0.5190049,exploitation,0.8648322,0.029024422,1
47,1.0,0.90210706,0.52379906,exploitation,0.87632793,0.025779128,1
48,1.0,0.91012466,0.52846485,exploitation,0.8871207,0.023003936,1
49,1.0,0.9178507,0.5330676,exploitation,0.8971111,0.020739555,1
50,1.0,0.9251444,0.5376512,exploitation,0.9062651,0.018879294,1
51,1.0,0.93202055,0.54219925,exploitation,0.9145861,0.017434418,1
52,1.0,0.938573,0.54672396,exploitation,0.92210877,0.016464233,1
53,1.0,0.94474703,0.55130064,exploitation,0.92889124,0.01585579,1
54,1.0,0.95052755,0.5558826,exploitation,0.93500066,0.015526891,1
55,1.0,0.9558959,0.56047004,exploitation,0.94050175,0.015394151,1
56,1.0,0.9608358,0.56497884,exploitation,0.9454602,0.015375614,1
57,1.0,0.965353,0.569526,exploitation,0.9499323,0.015420735,1
58,1.0,0.96945727,0.5741198,exploitation,0.9539793,0.015477955,1
59,1.0,0.97315717,0.5787251,exploitation,0.957649,0.015508175,1
60,1.0,0.9764673,0.5833337,exploitation,0.9609806,0.015486717,1
61,1.0,0.97940814,0.58794385,exploitation,0.9640089,0.015399218,1
62,1.0,0.9819878,0.5925567,exploitation,0.9667643,0.015223503,1
63,1.0,0.98424315,0.59717,exploitation,0.96927285,0.014970303,1
64,1.0,0.9862177,0.601783,exploitation,0.9715576,0.01466006,1
65,1.0,0.9879391,0.60639685,exploitation,0.9736388,0.014300346,1
66,1.0,0.9894348,0.61101085,exploitation,0.9755347,0.013900101,1
67,1.0,0.9907286,0.6156267,exploitation,0.9772613,0.013467312,1
68,1.0,0.9918418,0.62023777,exploitation,0.97883385,0.013007939,1
69,1.0,0.9927946,0.62483823,exploitation,0.9802654,0.012529194,1
70,1.0,0.9936068,0.6294338,exploitation,0.9815684,0.01203841,1
71,1.0,0.9942983,0.634026,exploitation,0.9827544,0.01154387,1
72,1.0,0.99488705,0.6386158,exploitation,0.98383427,0.011052787,1
73,1.0,0.9953892,0.64320403,exploitation,0.98481756,0.010571659,1
74,1.0,0.99581856,0.64779127,exploitation,0.9857131,0.010105431,1
75,1.0,0.9961868,0.6523775,exploitation,0.98652947,0.009657323,1
76,1.0,0.9965037,0.65696317,exploitation,0.9872738,0.009229898,1
77,1.0,0.9967776,0.66154814,exploitation,0.9879531,0.008824468,1
78,1.0,0.99701536,0.6661321,exploitation,0.98857355,0.008441806,1
79,1.0,0.9972224,0.67071533,exploitation,0.98914075,0.008081675,1
80,1.0,0.9974037,0.67529756,exploitation,0.98966,0.0077436566,1
81,1.0,0.997563,0.67987865,exploitation,0.99013585,0.007427156,1
82,1.0,0.99770373,0.6844585,exploitation,0.9905724,0.007131338,1
83,1.0,0.9978283,0.6890367,exploitation,0.99097365,0.0068546534,1
84,1.0,0.9979393,0.69361335,exploitation,0.9913429,0.0065963864,1
85,1.0,0.9980386,0.69818825,exploitation,0.9916831,0.0063554645,1
86,1.0,0.99812764,0.702761,exploitation,0.9919972,0.006130457,1
87,1.0,0.9982079,0.7073316,exploitation,0.99228764,0.005920291,1
88,1.0,0.9982805,0.71189964,exploitation,0.9925566,0.0057239532,1
89,1.0,0.99834645,0.7164652,exploitation,0.99280614,0.0055403113,1
90,1.0,0.9984067,0.72102773,exploitation,0.993038,0.0053687096,1
91,1.0,0.99846184,0.7255873,exploration,0.9932539,0.005207956,1
92,1.0,0.9948183,0.68933296,exploitation,0.9843317,0.010486543,0
93,1.0,0.9985216,0.751756,exploration,0.99322414,0.005297482,1
94,1.0,0.9952614,0.70482886,exploitation,0.9854735,0.0097878575,0
95,1.0,0.9985751,0.7445862,exploration,0.9936987,0.004876375,0
96,1.0,0.9954125,0.7105248,exploitation,0.9858328,0.009579718,0
97,1.0,0.99861,0.73629975,exploration,0.9940456,0.0045644045,0
98,1.0,0.9955576,0.7172577,exploitation,0.9861594,0.009398222,0
99,1.0,0.99864894,0.7282639,exploration,0.9943792,0.004269719,0
100,1.0,0.9956988,0.7248182,exploration,0.98648083,0.0092179775,0
101,1.0,0.9957426,0.7276154,exploration,0.9866149,0.009127736,0
102,1.0,0.9958473,0.72929233,exploration,0.98693013,0.008917153,0
103,1.0,0.9959396,0.72989833,exploration,0.98722214,0.008717477,0
104,1.0,0.99602026,0.729869,exploration,0.9874906,0.008529663,0
105,1.0,0.9960932,0.72947043,exploration,0.98774403,0.00834918,0
106,1.0,0.9961606,0.7288612,exploration,0.9879873,0.0081733465,0
107,1.0,0.99622405,0.72813404,exploration,0.9882229,0.008001149,0
108,1.0,0.9962843,0.72734267,exploration,0.98845214,0.0078321695,0
109,1.0,0.99634165,0.7265175,exploration,0.9886756,0.0076660514,0
110,1.0,0.9963966,0.72567546,exploration,0.98889345,0.007503152,0
111,1.0,0.99644923,0.7248255,exploration,0.98910564,0.0073435903,0
112,1.0,0.9964999,0.7239724,exploration,0.989312,0.007187903,0
113,1.0,0.9965486,0.7231183,exploitation,0.9895125,0.00703609,0
114,1.0,0.9988637,0.6781107,exploitation,0.9961526,0.0027111173,0
115,1.0,0.9988263,0.6980465,exploitation,0.99594516,0.0028811693,0
116,1.0,0.9988834,0.71189487,exploitation,0.99615943,0.0027239919,0
117,1.0,0.9989215,0.7201224,exploitation,0.9963198,0.0026017427,0
118,1.0,0.99894637,0.7258354,exploration,0.99643457,0.0025117993,0
119,1.0,0.9968839,0.76170635,exploration,0.9905592,0.0063247085,0
120,1.0,0.997024,0.75783575,exploration,0.9912307,0.0057932734,0
121,1.0,0.99700147,0.7527913,exploration,0.9912976,0.0057038665,0
122,1.0,0.99698025,0.7491348,exploration,0.99134386,0.005636394,0
123,1.0,0.9969704,0.74656624,exploration,0.99140984,0.005560577,0
124,1.0,0.99696916,0.74469614,exploration,0.9914908,0.005478382,0
125,1.0,0.99697363,0.743258,exploration,0.99158067,0.0053929687,0
126,1.0,0.9969818,0.7420832,exploration,0.99167496,0.00530684,0
127,1.0,0.99699247,0.74106765,exploration,0.99177116,0.0052213073,0
128,1.0,0.9970048,0.74014765,exploration,0.9918675,0.0051373243,0
129,1.0,0.99701834,0.7392845,exploration,0.9919629,0.0050554276,0
130,1.0,0.9970325,0.73845476,exploration,0.9920569,0.004975617,0
131,1.0,0.99704736,0.7376441,exploration,0.992149,0.0048983693,0
132,1.0,0.9970626,0.7368444,exploration,0.992239,0.004823625,0
133,1.0,0.9970782,0.7360504,exploration,0.99232703,0.004751146,0
134,1.0,0.9970939,0.73525923,exploration,0.99241275,0.00468117,0
135,1.0,0.99710995,0.7344692,exploration,0.99249625,0.0046136975,0
136,1.0,0.9971259,0.7336791,exploration,0.9925776,0.0045483112,0
137,1.0,0.997142,0.7328883,exploration,0.99265665,0.0044853687,0
138,1.0,0.9971583,0.7320967,exploration,0.9927337,0.004424572,0
139,1.0,0.9971744,0.7313039,exploration,0.9928087,0.0043656826,0
140,1.0,0.99719054,0.73050976,exploration,0.99288154,0.0043089986,0
141,1.0,0.9972065,0.72971433,exploration,0.9929525,0.0042539835,0
142,1.0,0.99722254,0.7289176,exploration,0.99302155,0.004200995,0
143,1.0,0.9972385,0.7281195,exploration,0.9930888,0.004149735,0
144,1.0,0.9972543,0.72732,exploration,0.99315417,0.004100144,0
145,1.0,0.99727005,0.7265193,exploration,0.99321765,0.0040524006,0
146,1.0,0.9972856,0.72571707,exploration,0.99327964,0.0040059686,0
147,1.0,0.99730104,0.72491366,exploration,0.99333996,0.0039610863,0
148,1.0,0.9973163,0.7241088,exploration,0.99339867,0.0039176345,0
149,1.0,0.9973315,0.7233027,exploitation,0.9934558,0.0038756728,0
150,1.0,0.9991357,0.6905147,exploitation,0.99777067,0.001365006,1
151,1.0,0.99911803,0.7059043,exploitation,0.9976587,0.0014593005,1
152,1.0,0.9991548,0.71709985,exploitation,0.9977477,0.0014070868,1
153,1.0,0.99918014,0.7241917,exploration,0.99781466,0.0013654828,1
154,1.0,0.99749714,0.75007516,exploration,0.9937425,0.0037546158,0
155,1.0,0.99757844,0.74729675,exploration,0.9940731,0.0035053492,0
156,1.0,0.9975617,0.7437188,exploration,0.99408734,0.0034743547,0
157,1.0,0.9975465,0.7411195,exploration,0.9940917,0.0034548044,0
158,1.0,0.99753845,0.7392517,exploration,0.994107,0.0034314394,0
159,1.0,0.9975356,0.7378316,exploration,0.9941303,0.003405273,0
160,1.0,0.99753606,0.73667616,exploration,0.9941585,0.0033775568,0
161,1.0,0.9975387,0.73567533,exploration,0.9941894,0.0033493042,0
162,1.0,0.99754274,0.734764,exploration,0.9942215,0.0033212304,0
163,1.0,0.9975478,0.7339041,exploration,0.9942544,0.003293395,0
164,1.0,0.99755365,0.73307353,exploration,0.99428755,0.003266096,0
165,1.0,0.9975599,0.7322592,exploration,0.9943205,0.0032393932,0
166,1.0,0.9975667,0.7314538,exploration,0.9943533,0.0032134056,0
167,1.0,0.9975738,0.7306528,exploration,0.99438584,0.0031879544,0
168,1.0,0.9975811,0.729854,exploration,0.9944179,0.0031632185,0
169,1.0,0.9975889,0.7290558,exploration,0.9944496,0.0031392574,0
170,1.0,0.99759656,0.7282574,exploration,0.99448085,0.0031157136,0
171,1.0,0.99760455,0.72745854,exploration,0.9945117,0.0030928254,0
172,1.0,0.9976127,0.72665876,exploration,0.9945422,0.0030705333,0
173,1.0,0.9976209,0.72585803,exploration,0.9945721,0.0030487776,0
174,1.0,0.9976292,0.7250562,exploration,0.9946016,0.003027618,0
175,1.0,0.9976375,0.72425324,exploration,0.9946307,0.003006816,0
176,1.0,0.9976459,0.7234492,exploitation,0.99465936,0.0029865503,0
177,1.0,0.99927133,0.70824647,exploitation,0.998235,0.001036346,1
178,1.0,0.9992698,0.71621144,exploitation,0.99819857,0.0010712147,1
179,1.0,0.99928975,0.72296053,exploitation,0.9982382,0.0010515451,1
180,1.0,0.9993061,0.7281573,exploration,0.99827194,0.0010341406,1
181,1.0,0.9977775,0.74031085,exploration,0.9948619,0.0029156208,0
182,1.0,0.9978155,0.7397032,exploration,0.9949988,0.002816677,0
183,1.0,0.9978157,0.73842704,exploration,0.99501956,0.002796173,0
184,1.0,0.99781466,0.7373012,exploration,0.99503386,0.002780795,0
185,1.0,0.99781513,0.7363134,exploration,0.99504966,0.0027654767,0
186,1.0,0.9978168,0.7354086,exploration,0.995067,0.0027498007,0
187,1.0,0.9978193,0.7345506,exploration,0.9950853,0.0027340055,0
188,1.0,0.9978225,0.7337184,exploration,0.9951041,0.0027184486,0
189,1.0,0.9978259,0.7329,exploration,0.9951232,0.002702713,0
190,1.0,0.99782985,0.7320891,exploration,0.99514234,0.0026875138,0
191,1.0,0.997834,0.7312817,exploration,0.9951616,0.0026724339,0
192,1.0,0.99783844,0.7304758,exploration,0.99518085,0.0026575923,0
193,1.0,0.997843,0.72967017,exploration,0.9951999,0.0026431084,0
194,1.0,0.9978478,0.72886425,exploration,0.99521905,0.0026287436,0
195,1.0,0.9978527,0.7280577,exploration,0.99523807,0.0026146173,0
196,1.0,0.99785763,0.7272502,exploration,0.99525696,0.0026006699,0
197,1.0,0.9978629,0.7264418,exploration,0.99527574,0.0025871396,0
198,1.0,0.99786806,0.7256324,exploration,0.9952944,0.002573669,0
199,1.0,0.9978733,0.7248221,exploration,0.9953128,0.0025604963,0
200,1.0,0.9978788,0.72401065,exploration,0.9953312,0.0025475621,0
201,1.0,0.9978841,0.7231982,exploitation,0.99534947,0.002534628,0
202,1.0,0.9993749,0.720963,exploitation,0.99849546,0.00087946653,1
203,1.0,0.99938095,0.7236795,exploitation,0.99850047,0.0008804798,1
204,1.0,0.9993905,0.72726935,exploration,0.9985165,0.0008739829,1
205,1.0,0.99795973,0.72974175,exploration,0.99547714,0.002482593,0
206,1.0,0.99797386,0.7310408,exploration,0.99551094,0.0024629235,0
207,1.0,0.9979868,0.7314792,exploration,0.9955433,0.0024434924,0
208,1.0,0.997995,0.7313472,exploration,0.9955681,0.0024269223,0
209,1.0,0.99800056,0.7308992,exploration,0.9955878,0.0024127364,0
210,1.0,0.99800473,0.7302808,exploration,0.99560475,0.002399981,0
211,1.0,0.9980083,0.72957104,exploration,0.9956202,0.0023881197,0
212,1.0,0.99801147,0.7288122,exploration,0.99563485,0.002376616,0
213,1.0,0.99801457,0.72802675,exploration,0.99564916,0.0023654103,0
214,1.0,0.9980178,0.72722685,exploration,0.9956632,0.0023545623,0
215,1.0,0.998021,0.72641885,exploration,0.9956772,0.0023438334,0
216,1.0,0.99802434,0.7256061,exploration,0.995691,0.002333343,0
217,1.0,0.9980276,0.7247905,exploration,0.9957047,0.0023229122,0
218,1.0,0.9980311,0.72397286,exploration,0.9957184,0.0023126602,0
219,1.0,0.99803466,0.7231536,exploitation,0.9957321,0.0023025274,0
220,1.0,0.99943966,0.7292956,exploration,0.99863726,0.0008023977,1
221,1.0,0.9980677,0.7216099,exploitation,0.9958255,0.002242148,0
222,1.0,0.9994442,0.7294696,exploration,0.99864715,0.0007970333,1
223,1.0,0.99808973,0.7229886,exploitation,0.9958637,0.0022260547,0
224,1.0,0.99945205,0.7313197,exploration,0.9986644,0.0007876754,1
225,1.0,0.9981205,0.72558576,exploration,0.9959143,0.0022062063,0
226,1.0,0.99811316,0.7272799,exploration,0.9958758,0.0022373796,0
227,1.0,0.9981298,0.7283182,exploration,0.9959079,0.0022218823,0
228,1.0,0.9981415,0.7285029,exploration,0.9959346,0.0022069216,0
229,1.0,0.9981489,0.7281982,exploration,0.99595416,0.0021947622,0
230,1.0,0.9981541,0.7276379,exploration,0.99596953,0.0021845698,0
231,1.0,0.99815804,0.72694623,exploration,0.99598277,0.0021752715,0
232,1.0,0.9981615,0.72618765,exploration,0.9959949,0.0021665692,0
233,1.0,0.9981647,0.7253947,exploration,0.9960064,0.0021582842,0
234,1.0,0.99816763,0.72458404,exploration,0.99601775,0.00214988,0
235,1.0,0.9981706,0.72376394,exploitation,0.9960289,0.002141714,0
236,1.0,0.9994764,0.7263166,exploration,0.9987453,0.00073105097,1
237,1.0,0.9981939,0.723382,exploitation,0.996084,0.0021099448,0
238,1.0,0.999482,0.7276048,exploration,0.9987564,0.00072556734,1
239,1.0,0.99821764,0.7253996,exploration,0.9961261,0.002091527,0
240,1.0,0.99821764,0.7265689,exploration,0.9961171,0.0021005273,0
241,1.0,0.9982291,0.7270754,exploration,0.99614257,0.0020865202,0
242,1.0,0.99823666,0.72693926,exploration,0.9961628,0.002073884,0
243,1.0,0.9982414,0.7264526,exploration,0.9961778,0.002063632,0
244,1.0,0.99824464,0.72578984,exploration,0.99618995,0.0020546913,0
245,1.0,0.99824727,0.72503996,exploration,0.99620074,0.0020465255,0
246,1.0,0.9982494,0.7242471,exploration,0.9962108,0.002038598,0
247,1.0,0.9982515,0.72343296,exploitation,0.9962205,0.0020309687,0
248,1.0,0.99950385,0.7268903,exploration,0.9988148,0.0006890297,1
249,1.0,0.99827385,0.7227626,exploitation,0.9962781,0.0019957423,0
250,1.0,0.9995086,0.7281746,exploration,0.9988238,0.00068479776,1
251,1.0,0.99829537,0.7246335,exploration,0.99631655,0.0019788146,0
252,1.0,0.9982919,0.72596294,exploration,0.9962968,0.0019950867,0
253,1.0,0.99830353,0.7266012,exploration,0.9963217,0.0019818544,0
254,1.0,0.9983109,0.7265166,exploration,0.99634105,0.001969874,0
255,1.0,0.9983152,0.72604346,exploration,0.99635494,0.0019602776,0
256,1.0,0.9983181,0.7253796,exploration,0.9963658,0.0019522905,0
257,1.0,0.9983199,0.7246242,exploration,0.99637514,0.0019447803,0
258,1.0,0.9983217,0.723825,exploration,0.9963838,0.0019379258,0
259,1.0,0.99832326,0.7230046,exploitation,0.9963922,0.0019310713,0
260,1.0,0.9995283,0.7273742,exploration,0.9988765,0.0006517768,1
261,1.0,0.9983455,0.72201115,exploitation,0.99645245,0.0018930435,0
262,1.0,0.9995321,0.7282802,exploration,0.9988838,0.0006483197,1
263,1.0,0.9983646,0.7238568,exploration,0.9964849,0.0018797517,0
264,1.0,0.9983595,0.7253388,exploration,0.9964587,0.0019007921,0
265,1.0,0.9983712,0.7260783,exploration,0.99648285,0.0018883348,0
266,1.0,0.9983785,0.72602534,exploration,0.99650145,0.0018770695,0
267,1.0,0.99838257,0.72555435,exploration,0.99651426,0.0018683076,0
268,1.0,0.9983851,0.72488385,exploration,0.9965238,0.0018612742,0
269,1.0,0.99838674,0.72412014,exploration,0.99653196,0.0018547773,0
270,1.0,0.99838805,0.7233131,exploitation,0.9965395,0.0018485785,0
271,1.0,0.9995484,0.727485,exploration,0.99892884,0.0006195307,1
272,1.0,0.9984085,0.72240126,exploitation,0.9965946,0.0018138885,0
273,1.0,0.99955183,0.72843355,exploration,0.9989354,0.00061643124,1
274,1.0,0.9984269,0.7243564,exploration,0.9966248,0.0018020868,0
275,1.0,0.9984225,0.72583944,exploration,0.9966016,0.0018209219,0
276,1.0,0.9984334,0.7265374,exploration,0.99662423,0.0018091798,0
277,1.0,0.99843997,0.7264447,exploration,0.9966413,0.0017986894,0
278,1.0,0.9984434,0.7259443,exploration,0.99665254,0.0017908812,0
279,1.0,0.99844533,0.725254,exploration,0.99666095,0.0017843843,0
280,1.0,0.9984465,0.72447723,exploration,0.99666804,0.0017784834,0
281,1.0,0.9984475,0.72366136,exploitation,0.99667454,0.0017729402,0
282,1.0,0.9995665,0.7274901,exploration,0.99897647,0.0005900264,1
283,1.0,0.998466,0.72287184,exploitation,0.99672395,0.001742065,0
284,1.0,0.99956983,0.72864497,exploration,0.9989826,0.00058722496,1
285,1.0,0.99848384,0.72490585,exploration,0.9967534,0.001730442,0
286,1.0,0.99848026,0.72637594,exploration,0.99673283,0.0017474294,0
287,1.0,0.9984902,0.7270255,exploration,0.996754,0.0017362237,0
288,1.0,0.99849606,0.7268911,exploration,0.99676955,0.0017265081,0
289,1.0,0.9984988,0.7263616,exploration,0.9967796,0.0017191768,0
290,1.0,0.9985002,0.7256523,exploration,0.9967871,0.0017131567,0
291,1.0,0.99850106,0.72486347,exploration,0.9967931,0.0017079711,0
292,1.0,0.99850166,0.7240395,exploration,0.99679863,0.0017030239,0
293,1.0,0.99850214,0.7231999,exploitation,0.996804,0.0016981363,0
294,1.0,0.99958366,0.7269766,exploration,0.9990221,0.00056153536,1
295,1.0,0.99851936,0.72241706,exploitation,0.9968501,0.0016692877,0
296,1.0,0.999587,0.7282511,exploration,0.9990277,0.0005592704,1
297,1.0,0.9985366,0.7244912,exploration,0.9968784,0.0016582012,0
298,1.0,0.9985329,0.7259967,exploration,0.996858,0.0016748905,0
299,1.0,0.99854255,0.7266371,exploration,0.99687827,0.0016642809,0
300,1.0,0.99854785,0.72647786,exploration,0.9968927,0.0016551614,0
301,1.0,0.99855024,0.7259256,exploration,0.99690175,0.0016484857,0
302,1.0,0.9985512,0.7251998,exploration,0.99690825,0.0016429424,0
303,1.0,0.9985518,0.7243996,exploration,0.99691343,0.0016383529,0
304,1.0,0.998552,0.7235676,exploitation,0.9969183,0.0016337037,0
305,1.0,0.9995994,0.727504,exploration,0.999062,0.0005373955,1
306,1.0,0.9985684,0.7227314,exploitation,0.99696296,0.0016054511,0
307,1.0,0.9996024,0.7287637,exploration,0.9990669,0.0005354881,1
308,1.0,0.99858487,0.7248327,exploration,0.9969894,0.0015954375,0
309,1.0,0.99858093,0.7263921,exploration,0.9969681,0.0016128421,0
310,1.0,0.9985902,0.72704613,exploration,0.99698764,0.0016025305,0
311,1.0,0.9985952,0.7268769,exploration,0.99700123,0.0015939474,0
312,1.0,0.9985973,0.7263109,exploration,0.9970095,0.0015878081,0
313,1.0,0.99859804,0.7255741,exploration,0.99701524,0.0015828013,0
314,1.0,0.9985983,0.7247659,exploration,0.9970198,0.0015784502,0
315,1.0,0.9985983,0.72392803,exploration,0.997024,0.0015742779,0
316,1.0,0.9985983,0.7230778,exploitation,0.99702793,0.001570344,0
317,1.0,0.9996138,0.72690004,exploration,0.9991002,0.0005136132,1
318,1.0,0.9986137,0.72227913,exploitation,0.9970694,0.0015442967,0
319,1.0,0.9996166,0.7282557,exploration,0.9991047,0.0005119443,1
320,1.0,0.9986297,0.7244443,exploration,0.99709487,0.0015348196,0
321,1.0,0.9986261,0.72602165,exploration,0.9970747,0.0015513897,0
322,1.0,0.9986349,0.72664976,exploration,0.99709344,0.0015414357,0
323,1.0,0.9986394,0.7264482,exploration,0.99710613,0.0015332699,0
324,1.0,0.9986412,0.7258575,exploration,0.9971136,0.0015276074,0
325,1.0,0.99864167,0.7251043,exploration,0.9971185,0.0015231967,0
326,1.0,0.99864167,0.7242855,exploration,0.99712247,0.0015192032,0
327,1.0,0.99864143,0.7234406,exploitation,0.99712604,0.0015153885,0
328,1.0,0.9996271,0.7272712,exploration,0.999134,0.0004931092,1
329,1.0,0.99865603,0.72264665,exploitation,0.9971655,0.0014905334,0
330,1.0,0.99962986,0.7286776,exploration,0.9991381,0.0004917383,1
331,1.0,0.9986714,0.7248502,exploration,0.9971898,0.0014815927,0
332,1.0,0.99866784,0.72645664,exploration,0.9971699,0.0014979243,0
333,1.0,0.99867624,0.7270773,exploration,0.9971879,0.001488328,0
334,1.0,0.99868053,0.7268566,exploration,0.9971998,0.0014807582,0
335,1.0,0.99868196,0.72624904,exploration,0.9972065,0.0014754534,0
336,1.0,0.9986822,0.72548443,exploration,0.9972109,0.001471281,0
337,1.0,0.99868196,0.7246582,exploration,0.99721426,0.0014677048,0
338,1.0,0.9986816,0.72380805,exploration,0.9972173,0.0014643073,0
339,1.0,0.99868125,0.72294843,exploitation,0.9972203,0.0014609694,0
340,1.0,0.9996394,0.72668314,exploration,0.9991665,0.00047290325,1
341,1.0,0.99869496,0.7221918,exploitation,0.9972572,0.0014377832,0
342,1.0,0.999642,0.7281965,exploration,0.9991703,0.00047171116,1
343,1.0,0.99871004,0.7244467,exploration,0.99728084,0.0014292002,0
344,1.0,0.9987067,0.72607213,exploration,0.99726176,0.0014449358,0
345,1.0,0.9987148,0.7266693,exploration,0.9972791,0.0014356971,0
346,1.0,0.9987186,0.7264186,exploration,0.99729025,0.0014283657,0
347,1.0,0.9987198,0.7257888,exploration,0.9972963,0.0014235377,0
348,1.0,0.9987198,0.72500986,exploration,0.99729997,0.0014198422,0
349,1.0,0.99871945,0.7241747,exploration,0.9973029,0.001416564,0
350,1.0,0.998719,0.72331864,exploitation,0.9973055,0.0014134645,0
351,1.0,0.9996511,0.72711456,exploration,0.99919564,0.0004554391,1
352,1.0,0.99873203,0.7225426,exploitation,0.9973411,0.001390934,0
353,1.0,0.99965346,0.72865164,exploration,0.9991991,0.0004543662,1
354,1.0,0.9987465,0.72482795,exploration,0.99736375,0.0013827682,0
355,1.0,0.9987431,0.7264902,exploration,0.99734455,0.0013985634,0
356,1.0,0.9987509,0.7270866,exploration,0.99736124,0.0013896823,0
357,1.0,0.9987545,0.7268202,exploration,0.9973718,0.0013827085,0
358,1.0,0.99875546,0.726176,exploration,0.9973773,0.0013781786,0
359,1.0,0.99875534,0.72538745,exploration,0.99738055,0.0013747811,0
360,1.0,0.99875474,0.724546,exploration,0.99738306,0.0013716817,0
361,1.0,0.99875414,0.7236855,exploitation,0.9973853,0.0013688207,0
362,1.0,0.9996617,0.7274434,exploration,0.99922264,0.0004390478,1
363,1.0,0.99876654,0.7229289,exploitation,0.9974191,0.0013474226,0
364,1.0,0.99966407,0.7290372,exploration,0.99922585,0.00043821335,1
365,1.0,0.99878067,0.7252554,exploration,0.99744105,0.0013396144,0
366,1.0,0.99877745,0.726935,exploration,0.99742234,0.0013551116,0
367,1.0,0.99878496,0.72751516,exploration,0.99743843,0.0013465285,0
368,1.0,0.9987883,0.7272267,exploration,0.99744844,0.0013398528,0
369,1.0,0.998789,0.72656626,exploration,0.9974534,0.0013356209,0
370,1.0,0.99878865,0.72576755,exploration,0.99745625,0.0013324022,0
371,1.0,0.99878806,0.72492,exploration,0.9974584,0.0013296604,0
372,1.0,0.9987872,0.72405535,exploration,0.9974602,0.0013270378,0
373,1.0,0.9987865,0.72318465,exploitation,0.9974619,0.001324594,0
374,1.0,0.9996716,0.72682357,exploration,0.9992487,0.00042289495,1
375,1.0,0.99879825,0.72248363,exploitation,0.99749374,0.0013045073,0
376,1.0,0.99967396,0.7285426,exploration,0.9992518,0.0004221797,1
377,1.0,0.9988122,0.72485507,exploration,0.9975153,0.0012968779,0
378,1.0,0.9988092,0.7265456,exploration,0.9974974,0.0013118386,0
