step,reward,confidence_level,fatigue_level,current_mode,predicted_confidence,confidence_error_history,mode_error_history
35,1.0,0.5865019,0.42961925,exploration,0.50909436,0.07740754,0
36,1.0,0.59217227,0.42436776,exploration,0.51068646,0.08148581,0
37,1.0,0.597958,0.41901073,exploration,0.5124151,0.08554292,0
38,1.0,0.60385704,0.41354924,exploration,0.51427543,0.08958161,0
39,1.0,0.6098667,0.40798488,exploration,0.5162314,0.09363526,0
40,1.0,0.615984,0.40231946,exploration,0.51829946,0.09768456,0
41,1.0,0.6222053,0.39655504,exploration,0.52048624,0.10171908,0
42,1.0,0.62852675,0.39069408,exploration,0.5227871,0.10573965,0
43,1.0,0.6349441,0.38473916,exploration,0.52519727,0.109746814,0
44,1.0,0.64145255,0.37869334,exploration,0.5277037,0.11374885,0
45,1.0,0.64804727,0.37255988,exploration,0.53029543,0.11775184,0
46,1.0,0.6547229,0.3663423,exploration,0.53299296,0.12172997,0
47,1.0,0.66140246,0.36015156,exploration,0.53578985,0.12561262,0
48,1.0,0.6680818,0.35397628,exploration,0.53868353,0.12939829,0
49,1.0,0.67483944,0.3476969,exploration,0.5416677,0.13317174,0
50,1.0,0.681672,0.34133023,exploration,0.54473364,0.13693833,0
51,1.0,0.68857026,0.33488312,exploration,0.5478772,0.14069307,0
52,1.0,0.6955255,0.32836288,exploitation,0.55108,0.14444554,0
53,1.0,0.6629785,0.31406072,exploration,0.5530331,0.10994536,1
54,1.0,0.7094798,0.31806472,exploitation,0.5560369,0.15344292,0
55,1.0,0.68146044,0.30670133,exploration,0.5607129,0.120747566,1
56,1.0,0.7216182,0.3105139,exploitation,0.56304836,0.15856981,0
57,1.0,0.69922554,0.30140102,exploitation,0.56894416,0.13028139,1
58,1.0,0.7073476,0.30028063,exploitation,0.57251364,0.13483393,1
59,1.0,0.7160731,0.29995707,exploitation,0.5770997,0.13897341,1
60,1.0,0.7237837,0.3004861,exploitation,0.5818529,0.14193076,1
61,1.0,0.7309845,0.3017367,exploitation,0.58673704,0.14424747,1
62,1.0,0.7378608,0.30359814,exploitation,0.59174573,0.14611506,1
63,1.0,0.7444519,0.306005,exploitation,0.5968684,0.14758348,1
64,1.0,0.75082505,0.30885574,exploitation,0.6020941,0.14873093,1
65,1.0,0.7570321,0.31207237,exploitation,0.60741144,0.14962065,1
66,1.0,0.76311076,0.31559342,exploitation,0.6128099,0.15030086,1
67,1.0,0.76908904,0.31937042,exploitation,0.6182801,0.15080893,1
68,1.0,0.77498657,0.32336536,exploitation,0.6238132,0.15117335,1
69,1.0,0.7808175,0.32754835,exploitation,0.62940145,0.15141606,1
70,1.0,0.786591,0.33189595,exploitation,0.6350375,0.15155351,1
71,1.0,0.79231304,0.33638975,exploitation,0.6407146,0.15159845,1
72,1.0,0.7979871,0.34101543,exploitation,0.6464265,0.1515606,1
73,1.0,0.8036147,0.3457618,exploitation,0.65216726,0.15144742,1
74,1.0,0.80919564,0.35062003,exploitation,0.6579314,0.15126425,1
75,1.0,0.81472886,0.35558322,exploitation,0.6637137,0.15101516,1
76,1.0,0.8202123,0.36064616,exploitation,0.6695091,0.15070319,1
77,1.0,0.82564354,0.36580443,exploitation,0.67531306,0.15033048,1
78,1.0,0.83101946,0.37105474,exploitation,0.6811208,0.14989865,1
79,1.0,0.8363367,0.37639424,exploitation,0.68692774,0.14940894,1
80,1.0,0.8415914,0.38182062,exploitation,0.69272965,0.14886177,1
81,1.0,0.84678006,0.38733196,exploitation,0.69852203,0.14825803,1
82,1.0,0.8518986,0.39292657,exploitation,0.70430064,0.14759797,1
83,1.0,0.856943,0.3986027,exploitation,0.7100614,0.14688164,1
84,1.0,0.8619094,0.4043588,exploitation,0.71579987,0.14610952,1
85,1.0,0.86679363,0.4101935,exploitation,0.7215119,0.14528173,1
86,1.0,0.87159204,0.41610515,exploitation,0.7271933,0.14439875,1
87,1.0,0.8763006,0.4220921,exploitation,0.73283994,0.14346063,1
88,1.0,0.8809155,0.42815283,exploitation,0.7384476,0.14246792,1
89,1.0,0.8854336,0.4342855,exploitation,0.7440121,0.1414215,1
90,1.0,0.88985133,0.4404883,exploitation,0.7495294,0.14032191,1
91,1.0,0.89416546,0.44675928,exploitation,0.75499547,0.13916999,1
92,1.0,0.89837337,0.45309642,exploitation,0.7604061,0.13796729,1
93,1.0,0.90247226,0.45949757,exploitation,0.7657576,0.13671464,1
94,1.0,0.90646,0.46596056,exploitation,0.77104604,0.13541394,1
95,1.0,0.91033435,0.47248295,exploitation,0.7762678,0.13406652,1
96,1.0,0.91409373,0.4790626,exploitation,0.7814192,0.13267452,1
97,1.0,0.917737,0.48569682,exploitation,0.78649694,0.13124007,1
98,1.0,0.92126286,0.49238318,exploitation,0.7914976,0.12976527,1
99,1.0,0.924671,0.4991191,exploitation,0.79641825,0.12825274,1
100,1.0,0.9279611,0.50590205,exploitation,0.801256,0.12670511,1
101,1.0,0.9311332,0.51272935,exploitation,0.8060082,0.12512499,1
102,1.0,0.93418777,0.51959836,exploitation,0.8106725,0.12351525,1
103,1.0,0.93712574,0.5265064,exploitation,0.8152466,0.12187916,0
104,1.0,0.9399482,0.5334509,exploitation,0.8197287,0.12021953,0
105,1.0,0.94265676,0.54042923,exploitation,0.824117,0.11853975,0
106,1.0,0.945253,0.54743874,exploitation,0.82841015,0.116842866,0
107,1.0,0.94773906,0.55447686,exploitation,0.8326071,0.115131974,0
108,1.0,0.95011723,0.56154096,exploitation,0.83670676,0.11341047,0
109,1.0,0.9523901,0.56862867,exploitation,0.8407086,0.11168146,0
110,1.0,0.9545604,0.5757373,exploitation,0.8446122,0.10994822,0
111,1.0,0.95663106,0.58286464,exploitation,0.8484174,0.10821366,0
112,1.0,0.95860505,0.590008,exploitation,0.8521243,0.10648078,0
113,1.0,0.96048564,0.5971653,exploitation,0.8557332,0.10475242,0
114,1.0,0.962276,0.604334,exploitation,0.85924476,0.10303122,0
115,1.0,0.96397954,0.61151177,exploitation,0.8626595,0.10132003,0
116,1.0,0.9655995,0.61869633,exploitation,0.8659784,0.09962106,0
117,1.0,0.9671395,0.6258856,exploitation,0.8692027,0.09793681,0
118,1.0,0.9686027,0.6330771,exploitation,0.87233347,0.09626925,0
119,1.0,0.9699925,0.6402687,exploitation,0.8753721,0.09462041,0
120,1.0,0.9713122,0.64745826,exploitation,0.8783203,0.09299195,0
121,1.0,0.9725653,0.65464336,exploitation,0.8811795,0.09138578,0
122,1.0,0.97375476,0.6618221,exploitation,0.8839516,0.08980316,0
123,1.0,0.9748838,0.6689919,exploitation,0.88663846,0.08824533,0
124,1.0,0.9759554,0.6761507,exploitation,0.88924176,0.08671367,0
125,1.0,0.9769727,0.68329626,exploitation,0.8917637,0.08520901,0
126,1.0,0.9779382,0.6904261,exploitation,0.89418274,0.08375543,0
127,1.0,0.97885484,0.69753814,exploitation,0.8965712,0.082283616,0
128,1.0,0.9797253,0.7046297,exploitation,0.89886105,0.08086425,0
129,1.0,0.980552,0.7116985,exploitation,0.9010775,0.07947451,0
130,1.0,0.98133737,0.718742,exploitation,0.90322286,0.07811451,0
131,1.0,0.9820838,0.7257578,exploitation,0.9052992,0.07678461,0
132,1.0,0.9827932,0.73274285,exploration,0.90730834,0.07548487,0
133,1.0,0.9632937,0.6499993,exploitation,0.8601472,0.10314649,-1
134,1.0,0.98363423,0.75523114,exploration,0.9058212,0.07781303,0
135,1.0,0.96586734,0.66500455,exploitation,0.8655687,0.10029864,-1
136,1.0,0.9847644,0.76013017,exploration,0.9098435,0.07492089,0
137,1.0,0.9680475,0.67246175,exploitation,0.86964536,0.09840214,-1
138,1.0,0.9856448,0.76141524,exploration,0.91332215,0.07232267,0
139,1.0,0.97005993,0.6779265,exploitation,0.87338,0.096679926,-1
140,1.0,0.9863905,0.7609402,exploration,0.91656166,0.06982881,0
141,1.0,0.9719434,0.682419,exploitation,0.8768949,0.09504849,-1
142,1.0,0.98704344,0.75943774,exploration,0.91961515,0.06742829,0
143,1.0,0.97370094,0.68626374,exploitation,0.88023096,0.09346998,-1
144,1.0,0.9876245,0.75727165,exploration,0.9224996,0.06512493,0
145,1.0,0.9753328,0.6896096,exploitation,0.88340557,0.09192723,-1
146,1.0,0.9881457,0.75464845,exploration,0.92522436,0.062921345,0
147,1.0,0.97683764,0.692542,exploitation,0.88642794,0.090409696,-1
148,1.0,0.98861456,0.75169724,exploration,0.9277972,0.06081736,0
149,1.0,0.9782159,0.69512135,exploitation,0.8893048,0.08891106,-1
150,1.0,0.9890371,0.7485085,exploration,0.9302255,0.058811605,0
151,1.0,0.97947145,0.69739527,exploitation,0.8920419,0.08742952,-1
152,1.0,0.98941886,0.7451522,exploration,0.93251693,0.05690193,0
153,1.0,0.98061097,0.6994033,exploitation,0.89464563,0.085965335,-1
154,1.0,0.9897655,0.74168813,exploration,0.93467927,0.055086255,0
155,1.0,0.9816421,0.70117676,exploitation,0.89712274,0.08451939,-1
156,1.0,0.99008197,0.73817116,exploration,0.93671983,0.05336213,0
157,1.0,0.98257357,0.7027393,exploitation,0.8994803,0.083093286,-1
158,1.0,0.99037325,0.7346542,exploration,0.93864614,0.051727116,0
159,1.0,0.983414,0.70410687,exploitation,0.90172625,0.08168775,-1
160,1.0,0.99064386,0.73118985,exploration,0.94046485,0.050179005,0
161,1.0,0.98417157,0.70528793,exploitation,0.9038687,0.080302894,-1
162,1.0,0.99089783,0.7278302,exploitation,0.9421826,0.048715234,0
163,1.0,0.9911664,0.72608495,exploitation,0.9440762,0.047090232,0
164,1.0,0.99127847,0.72511315,exploitation,0.94473815,0.04654032,0
165,1.0,0.9914023,0.725061,exploitation,0.94539076,0.046011567,0
166,1.0,0.9915372,0.72577477,exploitation,0.94604653,0.045490682,0
167,1.0,0.9916801,0.72711647,exploitation,0.94670165,0.04497844,0
168,1.0,0.9918282,0.7289705,exploitation,0.94735235,0.044475853,0
169,1.0,0.9919797,0.73124063,exploration,0.9479958,0.043983936,0
170,1.0,0.9868574,0.7210069,exploitation,0.91236424,0.07449317,-1
171,1.0,0.9921881,0.73581916,exploration,0.9486639,0.043524206,0
172,1.0,0.98734075,0.72558796,exploitation,0.91421735,0.073123395,-1
173,1.0,0.9924562,0.7387479,exploration,0.949946,0.04251021,0
174,1.0,0.98775685,0.7285427,exploitation,0.9159501,0.07180673,-1
175,1.0,0.99268806,0.7403494,exploration,0.9511357,0.041552365,0
176,1.0,0.98811996,0.7303621,exploitation,0.91757274,0.07054722,-1
177,1.0,0.99289304,0.74106026,exploration,0.952251,0.040642023,0
178,1.0,0.9884417,0.73138034,exploration,0.9191089,0.06933278,-1
179,1.0,0.9884852,0.73151517,exploration,0.9190838,0.06940144,-1
180,1.0,0.98861676,0.7309052,exploration,0.9198644,0.06875235,-1
181,1.0,0.9887298,0.7295739,exploitation,0.9206171,0.06811267,-1
182,1.0,0.99329305,0.7368115,exploration,0.95481896,0.038474083,0
183,1.0,0.9890159,0.7261275,exploitation,0.92269546,0.06632042,-1
184,1.0,0.99341595,0.7334798,exploration,0.9557009,0.037715077,0
185,1.0,0.98920023,0.7233327,exploitation,0.9239657,0.06523454,-1
186,1.0,0.9935411,0.7308744,exploration,0.95655906,0.03698206,0
187,1.0,0.9893853,0.7210734,exploitation,0.9252193,0.06416601,-1
188,1.0,0.9936666,0.728779,exploitation,0.95739466,0.03627193,0
189,1.0,0.9937884,0.72816956,exploitation,0.9581904,0.03559804,0
190,1.0,0.99385875,0.72828466,exploitation,0.95857745,0.0352813,0
191,1.0,0.99393696,0.72919744,exploitation,0.9589672,0.034969747,0
192,1.0,0.99402195,0.730759,exploration,0.9593649,0.03465706,0
193,1.0,0.99000096,0.7225616,exploitation,0.9288312,0.061169744,0
194,1.0,0.9941366,0.73423177,exploration,0.95976216,0.034374416,0
195,1.0,0.9902166,0.72462666,exploitation,0.9300923,0.060124338,0
196,1.0,0.9942859,0.73642254,exploration,0.9605331,0.0337528,0
197,1.0,0.9904041,0.72564834,exploitation,0.9312612,0.059142947,0
198,1.0,0.9944132,0.7375445,exploration,0.961251,0.033162177,0
199,1.0,0.9905703,0.7259756,exploitation,0.93234724,0.05822307,0
200,1.0,0.99452424,0.73791873,exploration,0.9619276,0.032596648,0
201,1.0,0.990721,0.725841,exploitation,0.933368,0.05735296,0
202,1.0,0.9946227,0.73776627,exploration,0.9625708,0.03205192,0
203,1.0,0.9908602,0.72540003,exploitation,0.934336,0.056524217,0
204,1.0,0.99471164,0.7372406,exploration,0.96318597,0.03152567,0
205,1.0,0.99099064,0.72475624,exploitation,0.9352594,0.055731237,0
206,1.0,0.99479276,0.7364499,exploration,0.96377677,0.031015992,0
207,1.0,0.99111396,0.72397834,exploitation,0.9361446,0.05496937,0
208,1.0,0.9948679,0.73547155,exploration,0.9643457,0.030522227,0
209,1.0,0.99123114,0.723111,exploitation,0.9369959,0.05423522,0
210,1.0,0.994938,0.7343612,exploration,0.9648948,0.030043244,0
211,1.0,0.99134326,0.7221831,exploitation,0.9378171,0.053526163,0
212,1.0,0.99500424,0.7331597,exploration,0.96542525,0.029578984,0
213,1.0,0.99145085,0.7212127,exploitation,0.93861073,0.052840114,0
214,1.0,0.995067,0.73189723,exploration,0.96593827,0.02912873,0
215,1.0,0.99155396,0.7202107,exploitation,0.939379,0.052174985,0
216,1.0,0.9951271,0.7305962,exploration,0.9664347,0.028692365,0
217,1.0,0.99165326,0.71918327,exploitation,0.94012356,0.051529706,0
218,1.0,0.99518484,0.7292733,exploitation,0.9669154,0.02826941,0
219,1.0,0.9952637,0.7287925,exploitation,0.967528,0.02773571,0
220,1.0,0.9952987,0.72912973,exploitation,0.967744,0.02755469,0
221,1.0,0.995342,0.73030424,exploitation,0.9679719,0.027370095,0
222,1.0,0.9953923,0.7321483,exploration,0.9682141,0.027178228,0
223,1.0,0.9920116,0.72297835,exploitation,0.94233346,0.049678147,0
224,1.0,0.9954501,0.736248,exploration,0.9683436,0.027106464,0
225,1.0,0.9921491,0.725615,exploitation,0.94318235,0.048966765,0
226,1.0,0.9955379,0.73867905,exploration,0.96882933,0.026708543,0
227,1.0,0.9922625,0.72696,exploitation,0.94394296,0.04831952,0
228,1.0,0.9956086,0.7398345,exploration,0.9692723,0.026336312,0
229,1.0,0.9923591,0.7274639,exploitation,0.94463307,0.047726035,0
230,1.0,0.9956676,0.7401262,exploration,0.9696853,0.02598226,0
231,1.0,0.99244446,0.7274193,exploitation,0.9452725,0.04717195,0
232,1.0,0.99571806,0.73982996,exploration,0.97007644,0.02564162,0
233,1.0,0.9925224,0.7270169,exploitation,0.9458746,0.046647847,0
234,1.0,0.99576265,0.739133,exploration,0.9704508,0.025311828,0
235,1.0,0.992595,0.72638094,exploitation,0.94644797,0.04614705,0
236,1.0,0.99580294,0.7381639,exploration,0.9708118,0.024991155,0
237,1.0,0.99266374,0.7255913,exploitation,0.9469988,0.045664966,0
238,1.0,0.9958401,0.7370121,exploration,0.9711613,0.024678767,0
239,1.0,0.99272937,0.7246992,exploitation,0.9475309,0.04519844,0
240,1.0,0.99587506,0.7357406,exploration,0.97150075,0.024374306,0
241,1.0,0.9927926,0.7237368,exploitation,0.94804734,0.044745266,0
242,1.0,0.9959085,0.73439413,exploration,0.9718312,0.024077296,0
243,1.0,0.9928537,0.72272384,exploitation,0.9485501,0.044303596,0
244,1.0,0.9959408,0.7330046,exploration,0.972153,0.023787796,0
245,1.0,0.9929127,0.72167176,exploitation,0.94904083,0.04387188,0
246,1.0,0.99597234,0.73159486,exploration,0.97246665,0.023505688,0
247,1.0,0.99296993,0.7205872,exploitation,0.94952035,0.04344958,0
248,1.0,0.99600345,0.73018104,exploitation,0.97277224,0.023231208,0
249,1.0,0.99605995,0.7296619,exploitation,0.97323596,0.02282399,0
250,1.0,0.99608254,0.73007166,exploitation,0.97337365,0.022708893,0
251,1.0,0.9961132,0.7313783,exploration,0.9735276,0.02258557,0
252,1.0,0.99315685,0.7226554,exploitation,0.9507448,0.042412043,0
253,1.0,0.9961456,0.73475885,exploration,0.9735675,0.02257812,0
254,1.0,0.9932508,0.72474027,exploitation,0.95136064,0.041890144,0
255,1.0,0.99620444,0.73662895,exploration,0.973905,0.022299409,0
256,1.0,0.9933263,0.72564507,exploitation,0.9519046,0.04142171,0
257,1.0,0.99625117,0.7373674,exploration,0.97420937,0.022041798,0
258,1.0,0.9933891,0.72579503,exploitation,0.9523929,0.040996253,0
259,1.0,0.9962895,0.73735374,exploration,0.9744913,0.021798193,0
260,1.0,0.9934441,0.7254617,exploitation,0.9528426,0.040601492,0
261,1.0,0.9963223,0.736837,exploration,0.97475773,0.021564543,0
262,1.0,0.99349374,0.72481936,exploitation,0.9532648,0.040228963,0
263,1.0,0.996351,0.73598313,exploration,0.9750128,0.021338224,0
264,1.0,0.99353987,0.7239792,exploitation,0.95366675,0.039873123,0
265,1.0,0.99637693,0.73490393,exploration,0.97525907,0.021117866,0
266,1.0,0.9935836,0.72301173,exploitation,0.9540533,0.039530337,0
267,1.0,0.9964011,0.7336758,exploration,0.9754984,0.020902693,0
268,1.0,0.99362576,0.72196126,exploitation,0.95442766,0.0391981,0
269,1.0,0.9964239,0.7323512,exploration,0.97573155,0.020692348,0
270,1.0,0.99366647,0.7208549,exploitation,0.95479214,0.038874328,0
271,1.0,0.99644595,0.730967,exploration,0.97595936,0.020486593,0
272,1.0,0.99370605,0.7197088,exploitation,0.9551481,0.038557947,0
273,1.0,0.99646735,0.72954905,exploitation,0.9761822,0.02028513,0
274,1.0,0.99651504,0.7289897,exploitation,0.976582,0.019933045,0
275,1.0,0.9965323,0.72945154,exploitation,0.9766822,0.019850135,0
276,1.0,0.9965576,0.7308625,exploration,0.9768007,0.019756913,0
277,1.0,0.9938507,0.72191477,exploitation,0.95609003,0.037760675,0
278,1.0,0.99658245,0.73451734,exploration,0.9767924,0.019790053,0
279,1.0,0.9939288,0.7241093,exploitation,0.95660263,0.037326157,0
280,1.0,0.9966305,0.73647255,exploration,0.9770593,0.019571185,0
281,1.0,0.993989,0.7250302,exploitation,0.9570412,0.036947787,0
282,1.0,0.99666685,0.73719937,exploration,0.9772947,0.019372165,0
283,1.0,0.9940376,0.7251529,exploitation,0.9574254,0.036612213,0
284,1.0,0.9966955,0.73712146,exploration,0.9775099,0.019185603,0
285,1.0,0.9940791,0.72477543,exploitation,0.95777303,0.036306083,0
286,1.0,0.99671894,0.73651284,exploration,0.9777117,0.019007266,0
287,1.0,0.99411607,0.72408515,exploitation,0.9580957,0.03602034,0
288,1.0,0.996739,0.7355539,exploration,0.9779043,0.01883465,0
289,1.0,0.9941502,0.72319925,exploitation,0.9584008,0.035749435,0
290,1.0,0.9967566,0.7343652,exploration,0.9780903,0.018666327,0
291,1.0,0.99418265,0.72219026,exploitation,0.95869327,0.03548938,0
292,1.0,0.9967728,0.7330283,exploration,0.9782712,0.01850164,0
293,1.0,0.99421364,0.7211024,exploitation,0.9589762,0.03523743,0
294,1.0,0.996788,0.7315991,exploration,0.97844785,0.01834017,0
295,1.0,0.9942438,0.7199618,exploitation,0.9592519,0.03499192,0
296,1.0,0.9968027,0.73011667,exploitation,0.97862077,0.01818192,0
297,1.0,0.9968443,0.72949445,exploitation,0.97898006,0.017864227,0
298,1.0,0.9968579,0.7299731,exploitation,0.97905636,0.017801523,0
299,1.0,0.99687934,0.7314492,exploration,0.9791524,0.017726958,0
300,1.0,0.9943646,0.72238636,exploitation,0.96000916,0.03435546,0
301,1.0,0.99689925,0.73528993,exploration,0.9791179,0.017781377,0
302,1.0,0.9944332,0.7246988,exploitation,0.96045357,0.033979654,0
303,1.0,0.99694,0.73728615,exploration,0.9793407,0.017599344,0
304,1.0,0.99448425,0.7256531,exploitation,0.9608228,0.033661425,0
305,1.0,0.99696964,0.73798436,exploration,0.9795329,0.017436743,0
306,1.0,0.9945241,0.7257689,exploitation,0.9611388,0.033385336,0
307,1.0,0.996992,0.73784494,exploration,0.9797061,0.017285883,0
308,1.0,0.99455714,0.72536683,exploitation,0.96141994,0.033137202,0
309,1.0,0.99700963,0.73716134,exploration,0.9798672,0.017142415,0
310,1.0,0.9945861,0.7246454,exploitation,0.96167797,0.03290814,0
311,1.0,0.9970241,0.7361245,exploration,0.98002017,0.017003953,0
312,1.0,0.9946126,0.72372687,exploitation,0.9619203,0.032692254,0
313,1.0,0.9970367,0.7348604,exploration,0.98016775,0.016868949,0
314,1.0,0.9946374,0.72268575,exploitation,0.9621519,0.032485545,0
315,1.0,0.99704796,0.7334533,exploration,0.98031116,0.016736805,0
316,1.0,0.9946613,0.7215664,exploitation,0.96237576,0.03228551,0
317,1.0,0.9970585,0.7319608,exploration,0.9804514,0.016607106,0
318,1.0,0.9946843,0.7203945,exploitation,0.962594,0.032090306,0
319,1.0,0.9970687,0.7304222,exploitation,0.980589,0.01647973,0
320,1.0,0.9971052,0.72977287,exploitation,0.98090863,0.016196549,0
321,1.0,0.99711657,0.7302955,exploitation,0.98096883,0.016147733,0
322,1.0,0.99713564,0.7318565,exploration,0.9810494,0.01608622,0
323,1.0,0.9947877,0.72300386,exploitation,0.9632228,0.03156489,0
324,1.0,0.99715316,0.73587507,exploration,0.98100567,0.016147494,0
325,1.0,0.9948489,0.7253924,exploitation,0.9636177,0.031231225,0
326,1.0,0.997189,0.73792094,exploration,0.9811959,0.015993059,0
327,1.0,0.9948927,0.72634774,exploitation,0.9639367,0.03095603,0
328,1.0,0.997214,0.7386108,exploration,0.9813564,0.015857637,0
329,1.0,0.99492574,0.7264308,exploitation,0.9642032,0.030722558,0
330,1.0,0.99723214,0.73843616,exploration,0.9814988,0.015733361,0
331,1.0,0.9949523,0.7259828,exploitation,0.9644362,0.030516148,0
332,1.0,0.997246,0.7377066,exploration,0.98162985,0.0156161785,0
333,1.0,0.9949751,0.7252126,exploitation,0.9646475,0.030327618,0
334,1.0,0.99725693,0.7366209,exploration,0.98175377,0.015503168,0
335,1.0,0.9949956,0.7242467,exploitation,0.9648444,0.030151188,0
336,1.0,0.99726605,0.7353086,exploration,0.981873,0.015393078,0
337,1.0,0.9950147,0.7231609,exploitation,0.9650315,0.029983222,0
338,1.0,0.9972741,0.73385596,exploration,0.9819888,0.015285313,0
339,1.0,0.995033,0.72199994,exploitation,0.9652123,0.02982074,0
340,1.0,0.99728143,0.7323207,exploration,0.98210204,0.015179396,0
341,1.0,0.9950507,0.72078884,exploitation,0.96538836,0.02966237,0
342,1.0,0.9972887,0.7307427,exploration,0.9822134,0.015075326,0
343,1.0,0.99506783,0.7195411,exploitation,0.9655614,0.029506445,0
344,1.0,0.99729604,0.72914886,exploitation,0.98232263,0.014973402,0
345,1.0,0.99732804,0.72849435,exploitation,0.98260325,0.014724791,0
346,1.0,0.9973381,0.7290915,exploitation,0.9826514,0.014686704,0
347,1.0,0.99735546,0.7307696,exploration,0.98272055,0.014634907,0
348,1.0,0.9951572,0.72232616,exploitation,0.9660928,0.029064357,0
349,1.0,0.99737203,0.735,exploration,0.9826765,0.014695525,0
350,1.0,0.9952121,0.7247703,exploitation,0.96644944,0.028762639,0
351,1.0,0.99740404,0.7371128,exploration,0.98284054,0.014563501,0
352,1.0,0.99524975,0.7257002,exploitation,0.9667285,0.02852124,0
353,1.0,0.99742573,0.7378056,exploration,0.9829753,0.014450431,0
354,1.0,0.99527705,0.7257241,exploitation,0.96695566,0.028321385,0
355,1.0,0.99744093,0.73760474,exploration,0.98309255,0.014348388,0
356,1.0,0.9952982,0.72520655,exploitation,0.96715015,0.028148055,0
357,1.0,0.99745196,0.7368364,exploration,0.9831993,0.014252663,0
358,1.0,0.995316,0.7243671,exploitation,0.96732384,0.027992189,0
359,1.0,0.99746025,0.7357072,exploration,0.98329943,0.014160812,0
360,1.0,0.9953317,0.72333646,exploitation,0.96748406,0.027847648,0
361,1.0,0.99746704,0.73435026,exploration,0.9833956,0.014071465,0
362,1.0,0.99534637,0.7221921,exploitation,0.96763545,0.027710915,0
363,1.0,0.9974727,0.73285323,exploration,0.983489,0.0139837265,0
364,1.0,0.9953603,0.72097826,exploitation,0.96778107,0.027579248,0
365,1.0,0.99747795,0.73127437,exploration,0.9835804,0.013897538,0
366,1.0,0.9953738,0.71971935,exploitation,0.96792287,0.02745092,0
367,1.0,0.9974831,0.72965384,exploitation,0.98367035,0.013812721,0
368,1.0,0.9975127,0.7289525,exploitation,0.98393375,0.013578951,0
369,1.0,0.9975212,0.7295722,exploitation,0.98397243,0.013548791,0
370,1.0,0.99753714,0.7313142,exploration,0.9840326,0.013504565,0
371,1.0,0.99545336,0.72266406,exploitation,0.96837807,0.02707529,0
372,1.0,0.99755174,0.7357238,exploration,0.98397845,0.013573289,0
373,1.0,0.99550444,0.7252033,exploitation,0.9687056,0.026798844,0
374,1.0,0.9975805,0.7378726,exploration,0.9841241,0.013456404,0
375,1.0,0.9955382,0.72615325,exploitation,0.96895427,0.02658391,0
376,1.0,0.9975993,0.73853344,exploration,0.9842407,0.013358593,0
377,1.0,0.99556184,0.7261665,exploitation,0.96915096,0.026410878,0
378,1.0,0.99761164,0.73826945,exploration,0.98434055,0.013271093,0
379,1.0,0.99557966,0.72562826,exploitation,0.9693155,0.026264131,0
380,1.0,0.99762017,0.7374258,exploration,0.98443025,0.013189912,0
