step,reward,confidence_level,fatigue_level,current_mode,predicted_confidence,confidence_error_history,mode_error_history
57,1.0,0.9850079,0.8628936,exploration,0.96284246,0.022165418,-1
58,1.0,0.9854769,0.8611566,exploration,0.96538913,0.020087779,-1
59,1.0,0.98586977,0.8584675,exploration,0.96779287,0.018076897,-1
60,1.0,0.9861994,0.8549657,exploration,0.97003317,0.01616621,-1
61,1.0,0.98647577,0.8507572,exploration,0.97209835,0.014377415,-1
62,1.0,0.9867072,0.84592617,exploration,0.9739851,0.012722135,-1
63,1.0,0.9869006,0.8405421,exploration,0.97569543,0.011205196,-1
64,1.0,0.98706156,0.83466387,exploration,0.97723615,0.009825408,-1
65,1.0,0.98719496,0.8283435,exploitation,0.97861665,0.0085783005,-1
66,1.0,0.9937587,0.8231096,exploitation,0.99398345,-0.00022476912,0
67,1.0,0.9939341,0.8216997,exploitation,0.99441344,-0.00047934055,0
68,1.0,0.99411374,0.8237722,exploitation,0.99476457,-0.0006508231,0
69,1.0,0.9943216,0.8284507,exploitation,0.9950866,-0.0007650256,0
70,1.0,0.99454474,0.8348898,exploration,0.9953798,-0.0008350611,0
71,1.0,0.98894906,0.8361882,exploration,0.98464197,0.0043070912,-1
72,1.0,0.98916644,0.83986336,exploration,0.98519355,0.003972888,-1
73,1.0,0.98940104,0.84160787,exploration,0.98583543,0.0035656095,-1
74,1.0,0.98956877,0.8415136,exploration,0.98638594,0.0031828284,-1
75,1.0,0.9896814,0.83996403,exploration,0.9868535,0.0028279424,-1
76,1.0,0.9897509,0.83724624,exploration,0.9872521,0.0024988055,-1
77,1.0,0.9897864,0.83356905,exploration,0.9875923,0.0021941066,-1
78,1.0,0.98979455,0.82908934,exploitation,0.9878824,0.0019121766,-1
79,1.0,0.9954046,0.8357976,exploration,0.99679524,-0.001390636,0
80,1.0,0.9899479,0.821688,exploitation,0.98859054,0.0013573766,-1
81,1.0,0.9954855,0.8315564,exploration,0.9969338,-0.0014483333,0
82,1.0,0.9900776,0.8183989,exploitation,0.9890197,0.0010579228,-1
83,1.0,0.99560505,0.8313026,exploration,0.9970613,-0.0014562607,0
84,1.0,0.99028194,0.8182413,exploitation,0.9894336,0.0008483529,-1
85,1.0,0.995743,0.83333945,exploration,0.9971783,-0.0014353395,0
86,1.0,0.9905218,0.8199022,exploitation,0.98981756,0.0007042289,-1
87,1.0,0.99588543,0.8365973,exploration,0.9972832,-0.0013977885,0
88,1.0,0.9907748,0.82260156,exploitation,0.99016625,0.0006085634,-1
89,1.0,0.9960252,0.8404646,exploration,0.99737656,-0.0013513565,0
90,1.0,0.99102926,0.8258936,exploitation,0.9904793,0.00054997206,-1
91,1.0,0.99615884,0.84460485,exploration,0.9974591,-0.0013002753,0
92,1.0,0.9912794,0.82952714,exploration,0.99075997,0.0005194545,0
93,1.0,0.99124104,0.8304032,exploration,0.9906097,0.0006313324,0
94,1.0,0.9913182,0.8303704,exploration,0.9907203,0.0005979538,0
95,1.0,0.9913557,0.828644,exploitation,0.9908116,0.0005441308,0
96,1.0,0.99636215,0.8448301,exploration,0.9976057,-0.0012435317,0
97,1.0,0.9915314,0.82429713,exploitation,0.99120784,0.000323534,0
98,1.0,0.996398,0.8419751,exploration,0.9976306,-0.001232624,0
99,1.0,0.99161315,0.82266265,exploitation,0.9913094,0.00030374527,0
100,1.0,0.9964624,0.8422719,exploration,0.99766064,-0.0011982322,0
101,1.0,0.99175817,0.8236494,exploitation,0.99143875,0.0003194213,0
102,1.0,0.99654335,0.8443698,exploration,0.9976962,-0.001152873,0
103,1.0,0.9919362,0.82613015,exploitation,0.9915804,0.00035578012,0
104,1.0,0.99663085,0.8474189,exploration,0.99773407,-0.0011032224,0
105,1.0,0.9921292,0.82944477,exploration,0.9917251,0.0004041195,0
106,1.0,0.9920685,0.8303106,exploration,0.9915131,0.0005554557,0
107,1.0,0.9921293,0.83032495,exploration,0.9915753,0.0005540252,0
108,1.0,0.99215204,0.8285558,exploitation,0.99162465,0.0005273819,0
109,1.0,0.9967591,0.846285,exploration,0.99780697,-0.0010478497,0
110,1.0,0.9922935,0.8238788,exploitation,0.9919465,0.00034695864,0
111,1.0,0.9967719,0.84285283,exploration,0.99781215,-0.0010402799,0
112,1.0,0.9923458,0.8221481,exploitation,0.9919853,0.0003604889,0
113,1.0,0.9968155,0.8428469,exploration,0.99782604,-0.0010105371,0
114,1.0,0.99246454,0.82322764,exploitation,0.99206275,0.0004017949,0
115,1.0,0.9968773,0.84477425,exploration,0.99784875,-0.0009714365,0
116,1.0,0.99261767,0.82586646,exploitation,0.9921612,0.00045645237,0
117,1.0,0.9969472,0.84771246,exploration,0.9978759,-0.00092869997,0
118,1.0,0.99278706,0.8293481,exploitation,0.99226975,0.0005173087,0
119,1.0,0.99701995,0.85116076,exploration,0.9979054,-0.000885427,0
120,1.0,0.99296254,0.8332757,exploration,0.99238235,0.0005801916,0
121,1.0,0.9929068,0.8343648,exploration,0.99217767,0.0007291436,0
122,1.0,0.9929582,0.83451235,exploration,0.9922282,0.0007299781,0
123,1.0,0.9929724,0.832813,exploration,0.99226683,0.0007055402,0
124,1.0,0.9929508,0.82961726,exploration,0.9922822,0.0006685853,0
125,1.0,0.9929015,0.82523996,exploitation,0.9922786,0.00062292814,0
126,1.0,0.99706763,0.8406789,exploration,0.99795425,-0.0008866191,0
127,1.0,0.9929287,0.81690824,exploitation,0.9925022,0.00042647123,0
128,1.0,0.99704605,0.8346992,exploration,0.9979425,-0.00089645386,0
129,1.0,0.9929206,0.8134676,exploitation,0.992494,0.00042659044,0
130,1.0,0.99706787,0.83361936,exploration,0.9979463,-0.00087845325,0
131,1.0,0.9929998,0.81387466,exploitation,0.99254227,0.00045752525,0
132,1.0,0.9971144,0.83518815,exploration,0.9979625,-0.0008480549,0
133,1.0,0.9931242,0.81632286,exploitation,0.9926212,0.0005030036,0
134,1.0,0.99717253,0.8380809,exploration,0.99798536,-0.00081282854,0
135,1.0,0.9932701,0.8198226,exploitation,0.9927153,0.00055480003,0
136,1.0,0.997235,0.8416103,exploration,0.99801147,-0.0007764697,0
137,1.0,0.993425,0.8238547,exploitation,0.99281657,0.0006084442,0
138,1.0,0.99729854,0.84543425,exploration,0.9980392,-0.0007406473,0
139,1.0,0.99358255,0.82814807,exploitation,0.9929207,0.00066185,0
140,1.0,0.9973617,0.8493854,exploration,0.99806744,-0.000705719,0
141,1.0,0.99373937,0.8325588,exploration,0.99302566,0.000713706,0
142,1.0,0.99369144,0.833816,exploration,0.99284714,0.0008442998,0
143,1.0,0.9937319,0.8339225,exploration,0.992894,0.0008379221,0
144,1.0,0.9937356,0.8320734,exploration,0.99292797,0.00080764294,0
145,1.0,0.9937051,0.8286629,exploitation,0.9929395,0.00076562166,0
146,1.0,0.9974064,0.84356415,exploration,0.9981165,-0.00071007013,0
147,1.0,0.9937349,0.82167417,exploitation,0.99314934,0.00058555603,0
148,1.0,0.99738914,0.8386142,exploration,0.9981097,-0.00072056055,0
149,1.0,0.9937318,0.81909764,exploitation,0.9931532,0.0005785823,0
150,1.0,0.9974088,0.83816427,exploration,0.998116,-0.0007072091,0
151,1.0,0.99380165,0.81998354,exploitation,0.99320495,0.0005967021,0
152,1.0,0.99744946,0.8401128,exploration,0.99813265,-0.00068318844,0
153,1.0,0.99390864,0.8226736,exploitation,0.9932822,0.0006264448,0
154,1.0,0.99749976,0.84324384,exploration,0.9981547,-0.00065493584,0
155,1.0,0.9940333,0.82627666,exploitation,0.9933716,0.00066167116,0
156,1.0,0.9975539,0.8469344,exploration,0.99817944,-0.00062555075,0
157,1.0,0.9941651,0.8303322,exploration,0.99346644,0.00069868565,0
158,1.0,0.9941158,0.83149326,exploration,0.99329937,0.0008164644,0
159,1.0,0.9941466,0.83140296,exploration,0.99334174,0.0008048415,0
160,1.0,0.99414164,0.8292971,exploitation,0.99337065,0.0007709861,0
161,1.0,0.99760675,0.8450639,exploration,0.9982247,-0.00061792135,0
162,1.0,0.9941948,0.8239468,exploitation,0.99359,0.00060480833,0
163,1.0,0.9975986,0.84138954,exploration,0.99822265,-0.00062406063,0
164,1.0,0.99420434,0.8223137,exploitation,0.99360585,0.00059849024,0
165,1.0,0.9976205,0.8416504,exploration,0.99823123,-0.0006107092,0
166,1.0,0.9942747,0.82370925,exploitation,0.99366117,0.0006135106,0
167,1.0,0.99765944,0.8439722,exploration,0.99824834,-0.0005888939,0
168,1.0,0.9943757,0.82666373,exploitation,0.99373674,0.0006389618,0
169,1.0,0.99770606,0.84729064,exploration,0.9982697,-0.0005636215,0
170,1.0,0.99449086,0.83039904,exploration,0.99382186,0.00066900253,0
171,1.0,0.9944401,0.8314828,exploration,0.99365944,0.00078064203,0
172,1.0,0.9944654,0.8312912,exploration,0.99369806,0.0007673502,0
173,1.0,0.994456,0.829057,exploitation,0.9937237,0.00073230267,0
174,1.0,0.9977487,0.844959,exploration,0.9983102,-0.00056153536,0
175,1.0,0.99449784,0.82343596,exploitation,0.9939306,0.0005672574,0
176,1.0,0.9977381,0.8411668,exploration,0.998307,-0.00056886673,0
177,1.0,0.9945015,0.82173854,exploitation,0.99394256,0.00055891275,0
178,1.0,0.9977574,0.8414437,exploration,0.9983145,-0.0005571246,0
179,1.0,0.9945656,0.8231656,exploitation,0.9939937,0.00057190657,0
180,1.0,0.9977933,0.8438131,exploration,0.9983304,-0.00053709745,0
181,1.0,0.9946601,0.8261784,exploitation,0.9940646,0.0005954504,0
182,1.0,0.9978364,0.84717405,exploration,0.9983506,-0.00051420927,0
183,1.0,0.99476874,0.8299757,exploration,0.9941444,0.00062435865,0
184,1.0,0.9947184,0.8311045,exploration,0.9939856,0.0007327795,0
185,1.0,0.9947413,0.8309095,exploration,0.99402195,0.00071936846,0
186,1.0,0.9947299,0.82862014,exploitation,0.99404526,0.00068461895,0
187,1.0,0.99787235,0.84470344,exploration,0.9983883,-0.0005159378,0
188,1.0,0.99476445,0.8228273,exploitation,0.9942417,0.00052273273,0
189,1.0,0.9978599,0.84081256,exploration,0.9983841,-0.00052422285,0
190,1.0,0.99476445,0.8211203,exploitation,0.9942502,0.0005142689,0
191,1.0,0.997877,0.84110445,exploration,0.9983907,-0.0005136728,0
192,1.0,0.9948243,0.8226087,exploitation,0.9942972,0.0005270839,0
193,1.0,0.9979101,0.84351355,exploration,0.99840564,-0.000495553,0
194,1.0,0.9949138,0.8256956,exploitation,0.9943634,0.0005503893,0
195,1.0,0.99795026,0.8469086,exploration,0.99842477,-0.00047451258,0
196,1.0,0.995017,0.8295616,exploration,0.9944382,0.0005788207,0
197,1.0,0.9949679,0.8307321,exploration,0.9942841,0.0006837845,0
198,1.0,0.99498886,0.8305273,exploration,0.9943183,0.00067055225,0
199,1.0,0.9949758,0.828182,exploitation,0.9943394,0.0006363988,0
200,1.0,0.99798054,0.8442723,exploration,0.99845946,-0.00047892332,0
201,1.0,0.9950039,0.8222428,exploitation,0.9945246,0.00047928095,0
202,1.0,0.99796665,0.84030336,exploration,0.9984546,-0.00048792362,0
203,1.0,0.995001,0.8205421,exploitation,0.99453,0.0004709959,0
204,1.0,0.9979818,0.84062266,exploration,0.9984603,-0.0004785061,0
205,1.0,0.9950572,0.822093,exploitation,0.9945734,0.0004838109,0
206,1.0,0.99801266,0.8430807,exploration,0.9984743,-0.00046163797,0
207,1.0,0.99514234,0.8252473,exploitation,0.9946353,0.0005070567,0
208,1.0,0.99805045,0.846519,exploration,0.99849224,-0.00044178963,0
209,1.0,0.99524057,0.8291722,exploitation,0.9947056,0.0005349517,0
210,1.0,0.99809057,0.8503851,exploration,0.9985121,-0.00042152405,0
211,1.0,0.9953442,0.83345884,exploration,0.9947789,0.00056535006,0
212,1.0,0.99530077,0.83474725,exploration,0.9946366,0.00066417456,0
213,1.0,0.9953206,0.8346211,exploration,0.994669,0.000651598,0
214,1.0,0.99530727,0.83234745,exploration,0.99468887,0.0006183982,0
215,1.0,0.9952642,0.8283967,exploitation,0.99468935,0.0005748272,0
216,1.0,0.998092,0.84297943,exploration,0.9985409,-0.00044888258,0
217,1.0,0.99524873,0.8204047,exploitation,0.994835,0.00041371584,0
218,1.0,0.99806756,0.8377059,exploration,0.99853027,-0.00046271086,0
219,1.0,0.99522555,0.81780624,exploitation,0.99482626,0.00039929152,0
220,1.0,0.9980769,0.8375453,exploration,0.9985328,-0.00045585632,0
221,1.0,0.99526924,0.8190142,exploitation,0.9948608,0.00040841103,0
222,1.0,0.9981042,0.839881,exploration,0.9985448,-0.00044059753,0
223,1.0,0.9953454,0.82206166,exploitation,0.99491656,0.00042885542,0
224,1.0,0.998139,0.84333205,exploration,0.9985611,-0.0004220605,0
225,1.0,0.9954364,0.8259752,exploitation,0.9949812,0.00045514107,0
226,1.0,0.9981767,0.8472552,exploration,0.9985794,-0.00040268898,0
227,1.0,0.9955337,0.8302899,exploration,0.9950493,0.00048440695,0
228,1.0,0.9954906,0.8316103,exploration,0.9949115,0.0005791187,0
229,1.0,0.9955077,0.83141285,exploration,0.99494153,0.0005661845,0
230,1.0,0.9954919,0.82898796,exploitation,0.9949586,0.00053334236,0
231,1.0,0.9981982,0.84462494,exploration,0.9986093,-0.00041109324,0
232,1.0,0.9955064,0.8228774,exploitation,0.99511707,0.00038933754,0
233,1.0,0.99818254,0.84062845,exploration,0.99860305,-0.00042051077,0
234,1.0,0.99549884,0.8212473,exploitation,0.9951174,0.00038141012,0
235,1.0,0.9981949,0.8410691,exploration,0.9986072,-0.00041234493,0
236,1.0,0.9955473,0.8229209,exploitation,0.9951538,0.00039350986,0
237,1.0,0.99822193,0.8436641,exploration,0.9986192,-0.00039726496,0
238,1.0,0.9956226,0.8261817,exploitation,0.99520725,0.00041532516,0
239,1.0,0.9982552,0.84721804,exploration,0.9986349,-0.0003796816,0
240,1.0,0.9957099,0.8301858,exploration,0.99526817,0.00044173002,0
241,1.0,0.9956664,0.83142453,exploration,0.9951342,0.0005322099,0
242,1.0,0.9956806,0.8311281,exploration,0.9951615,0.00051909685,0
243,1.0,0.9956625,0.8285927,exploitation,0.9951761,0.0004864335,0
244,1.0,0.9982722,0.8441838,exploration,0.99866116,-0.0003889799,0
245,1.0,0.99567163,0.8222854,exploitation,0.99532545,0.00034618378,0
246,1.0,0.998256,0.8401287,exploration,0.998654,-0.0003979802,0
247,1.0,0.9956619,0.82062256,exploitation,0.9953237,0.00033819675,0
248,1.0,0.99826753,0.8406078,exploration,0.9986576,-0.0003900528,0
249,1.0,0.99570763,0.82232434,exploitation,0.9953572,0.0003504157,0
250,1.0,0.99829346,0.8432557,exploration,0.9986688,-0.00037533045,0
251,1.0,0.99578,0.8256254,exploitation,0.99540776,0.000372231,0
252,1.0,0.9983253,0.8468519,exploration,0.99868363,-0.00035834312,0
253,1.0,0.99586415,0.82966876,exploration,0.9954652,0.0003989339,0
254,1.0,0.99582136,0.83093643,exploration,0.9953341,0.00048726797,0
255,1.0,0.99583447,0.8306287,exploration,0.99535984,0.0004746318,0
256,1.0,0.9958157,0.82804465,exploitation,0.99537295,0.0004427433,0
257,1.0,0.9983398,0.8437118,exploration,0.9987079,-0.0003681183,0
258,1.0,0.9958215,0.8216082,exploitation,0.99551564,0.00030583143,0
259,1.0,0.998323,0.8395998,exploration,0.99870026,-0.0003772378,0
260,1.0,0.9958106,0.8199474,exploitation,0.99551183,0.00029879808,0
261,1.0,0.99833375,0.8401068,exploration,0.99870324,-0.0003694892,0
262,1.0,0.9958546,0.8216994,exploitation,0.9955432,0.00031143427,0
263,1.0,0.9983584,0.8427936,exploration,0.99871385,-0.0003554225,0
264,1.0,0.9959246,0.8250549,exploitation,0.9955908,0.000333786,0
265,1.0,0.9983889,0.8464195,exploration,0.998728,-0.00033909082,0
266,1.0,0.9960061,0.82914674,exploitation,0.99564517,0.00036090612,0
267,1.0,0.99842143,0.8504265,exploration,0.9987436,-0.0003221631,0
268,1.0,0.99609226,0.8335692,exploration,0.9957021,0.000390172,0
269,1.0,0.99605405,0.83493674,exploration,0.9955792,0.0004748702,0
270,1.0,0.9960672,0.83471483,exploration,0.9956039,0.0004633069,0
271,1.0,0.9960492,0.8322233,exploration,0.99561656,0.00043267012,0
272,1.0,0.9960038,0.82798433,exploitation,0.9956117,0.00039207935,0
273,1.0,0.99840945,0.8421822,exploration,0.99876165,-0.00035220385,0
274,1.0,0.9959734,0.81949764,exploitation,0.995723,0.0002503991,0
275,1.0,0.9983841,0.83678824,exploration,0.99874926,-0.00036513805,0
276,1.0,0.99594635,0.8169756,exploitation,0.995708,0.00023835897,0
277,1.0,0.99839056,0.8368506,exploration,0.99874973,-0.0003591776,0
278,1.0,0.9959812,0.8184145,exploitation,0.99573296,0.00024825335,0
279,1.0,0.99841285,0.8394359,exploration,0.9987588,-0.00034594536,0
280,1.0,0.9960452,0.82167804,exploitation,0.99577636,0.00026881695,0
281,1.0,0.9984415,0.84308076,exploration,0.99877185,-0.00033032894,0
282,1.0,0.99612206,0.8257633,exploitation,0.99582726,0.00029480457,0
283,1.0,0.9984725,0.847142,exploration,0.9987865,-0.00031399727,0
284,1.0,0.9962043,0.8302136,exploration,0.99588096,0.0003233552,0
285,1.0,0.9961661,0.8316124,exploration,0.99576086,0.00040525198,0
286,1.0,0.9961777,0.83132404,exploration,0.995784,0.00039368868,0
287,1.0,0.99615806,0.8286898,exploitation,0.9957948,0.0003632903,0
288,1.0,0.99848264,0.8440143,exploration,0.998808,-0.00032538176,0
289,1.0,0.996157,0.8221463,exploitation,0.9959202,0.00023680925,0
290,1.0,0.9984654,0.83988714,exploration,0.9987998,-0.00033438206,0
291,1.0,0.9961444,0.8205585,exploitation,0.9959138,0.00023061037,0
292,1.0,0.99847454,0.84048986,exploration,0.9988018,-0.0003272891,0
293,1.0,0.9961842,0.8224125,exploitation,0.9959407,0.00024348497,0
294,1.0,0.9984969,0.8432794,exploration,0.99881124,-0.0003143549,0
295,1.0,0.9962483,0.82585,exploitation,0.9959829,0.00026541948,0
296,1.0,0.9985247,0.84699005,exploration,0.9988238,-0.0002990961,0
297,1.0,0.9963231,0.8299993,exploration,0.9960312,0.00029188395,0
298,1.0,0.99628437,0.831319,exploration,0.9959138,0.00037056208,0
299,1.0,0.99629396,0.8309404,exploration,0.9959351,0.00035887957,0
300,1.0,0.9962728,0.8282087,exploitation,0.9959443,0.0003284812,0
301,1.0,0.9985322,0.8435196,exploration,0.99884284,-0.0003106594,0
302,1.0,0.99626833,0.8214946,exploitation,0.9960639,0.00020444393,0
303,1.0,0.99851495,0.8393517,exploration,0.9988341,-0.00031912327,0
304,1.0,0.99625456,0.8198795,exploitation,0.9960562,0.00019836426,0
305,1.0,0.9985238,0.8399937,exploration,0.99883574,-0.0003119707,0
306,1.0,0.99629277,0.8217571,exploitation,0.99608153,0.00021123886,0
307,1.0,0.9985455,0.8428289,exploration,0.9988445,-0.0002989769,0
308,1.0,0.9963552,0.82522774,exploitation,0.9961216,0.0002335906,0
309,1.0,0.99857235,0.8465722,exploration,0.99885666,-0.00028431416,0
310,1.0,0.99642795,0.8294098,exploitation,0.99616784,0.00026011467,0
311,1.0,0.99860114,0.85066634,exploration,0.9988701,-0.00026893616,0
312,1.0,0.99650514,0.83390313,exploration,0.9962161,0.00028902292,0
313,1.0,0.9964702,0.8353115,exploration,0.9961051,0.00036513805,0
314,1.0,0.99648017,0.8350241,exploration,0.99612564,0.00035452843,0
315,1.0,0.99646014,0.8323972,exploration,0.99613464,0.00032550097,0
316,1.0,0.9964143,0.8279841,exploitation,0.9961274,0.00028687716,0
317,1.0,0.99858356,0.84192294,exploration,0.99888283,-0.00029927492,0
318,1.0,0.9963773,0.81921375,exploitation,0.9962205,0.00015676022,0
319,1.0,0.9985586,0.83648646,exploration,0.9988697,-0.00031113625,0
320,1.0,0.996349,0.8167534,exploitation,0.99620324,0.00014573336,0
321,1.0,0.9985638,0.8367029,exploration,0.99886924,-0.0003054142,0
322,1.0,0.9963798,0.818334,exploitation,0.99622345,0.00015634298,0
323,1.0,0.9985837,0.8394442,exploration,0.998877,-0.00029331446,0
324,1.0,0.99643743,0.82172215,exploitation,0.99626046,0.00017696619,0
325,1.0,0.9986093,0.8432039,exploration,0.9988883,-0.00027900934,0
326,1.0,0.99650687,0.8259033,exploitation,0.99630404,0.0002028346,0
327,1.0,0.9986369,0.8473439,exploration,0.998901,-0.00026410818,0
328,1.0,0.99658126,0.8304289,exploration,0.99634993,0.00023132563,0
329,1.0,0.9965462,0.83187276,exploration,0.9962404,0.00030583143,0
330,1.0,0.996555,0.83152753,exploration,0.99626005,0.00029492378,0
331,1.0,0.99653375,0.8287663,exploitation,0.99626774,0.00026601553,0
332,1.0,0.99864167,0.84391135,exploration,0.9989184,-0.00027674437,0
333,1.0,0.9965252,0.82196677,exploitation,0.9963755,0.00014972687,0
334,1.0,0.9986241,0.839718,exploration,0.99890924,-0.00028514862,0
335,1.0,0.9965108,0.82041377,exploitation,0.99636614,0.00014466047,0
336,1.0,0.9986318,0.84042704,exploration,0.9989103,-0.0002785325,0
337,1.0,0.9965463,0.82237947,exploitation,0.9963883,0.00015801191,0
338,1.0,0.9986519,0.8433339,exploration,0.9989183,-0.00026637316,0
339,1.0,0.99660456,0.82592183,exploitation,0.9964244,0.00018018484,0
340,1.0,0.9986767,0.8471342,exploration,0.9989293,-0.00025260448,0
341,1.0,0.99667263,0.83015543,exploration,0.99646604,0.0002065897,0
342,1.0,0.996637,0.8315233,exploration,0.9963586,0.0002784133,0
343,1.0,0.99664426,0.83109397,exploration,0.9963767,0.00026756525,0
344,1.0,0.99662185,0.82824355,exploitation,0.9963832,0.000238657,0
345,1.0,0.9986797,0.84339124,exploration,0.9989447,-0.00026500225,0
346,1.0,0.9966108,0.8212885,exploitation,0.99648666,0.00012415648,0
347,1.0,0.99866223,0.8391653,exploration,0.99893516,-0.00027292967,0
348,1.0,0.99659556,0.8197114,exploitation,0.9964765,0.00011909008,0
349,1.0,0.99866974,0.8399122,exploration,0.9989359,-0.00026613474,0
350,1.0,0.99663,0.8216983,exploitation,0.9964976,0.00013244152,0
351,1.0,0.99868935,0.8428597,exploration,0.9989436,-0.00025427341,0
352,1.0,0.996687,0.8252701,exploitation,0.9965322,0.00015479326,0
353,1.0,0.99871373,0.84668696,exploration,0.9989543,-0.00024056435,0
354,1.0,0.99675363,0.8295332,exploration,0.99657226,0.00018137693,0
355,1.0,0.99671847,0.83092594,exploration,0.99646604,0.00025242567,0
356,1.0,0.9967253,0.8304923,exploration,0.99648356,0.00024175644,0
357,1.0,0.99670297,0.8276073,exploitation,0.99648935,0.00021362305,0
358,1.0,0.99871576,0.84285635,exploration,0.9989687,-0.0002529621,0
359,1.0,0.99669075,0.820552,exploitation,0.99659,0.00010073185,0
360,1.0,0.998698,0.8385826,exploration,0.99895895,-0.00026094913,0
361,1.0,0.9966754,0.8189812,exploitation,0.996579,9.638071e-05,0
362,1.0,0.99870515,0.8393483,exploration,0.99895954,-0.00025439262,0
363,1.0,0.9967092,0.8210107,exploitation,0.9965989,0.0001103282,0
364,1.0,0.9987243,0.84231937,exploration,0.99896693,-0.00024265051,0
365,1.0,0.99676526,0.82462656,exploitation,0.9966323,0.00013297796,0
366,1.0,0.9987478,0.84616166,exploration,0.9989773,-0.00022947788,0
367,1.0,0.99683076,0.82892865,exploitation,0.9966709,0.00015985966,0
368,1.0,0.9987728,0.8503216,exploration,0.9989889,-0.00021612644,0
369,1.0,0.9969002,0.8335221,exploration,0.99671113,0.00018906593,0
370,1.0,0.99686855,0.834989,exploration,0.99661094,0.00025761127,0
371,1.0,0.996876,0.83463985,exploration,0.996628,0.00024801493,0
