step,reward,confidence_level,fatigue_level,current_mode,predicted_confidence,confidence_error_history,mode_error_history
72,1.0,0.98483557,0.40649682,exploitation,0.8611327,0.12370288,0
73,1.0,0.9856538,0.41494706,exploitation,0.86711234,0.11854148,0
74,1.0,0.98638725,0.4235072,exploitation,0.87281007,0.11357719,0
75,1.0,0.9870473,0.4322286,exploitation,0.87824243,0.10880488,0
76,1.0,0.9876435,0.44105107,exploitation,0.8834142,0.10422927,0
77,1.0,0.9881832,0.44993794,exploitation,0.88832843,0.09985477,0
78,1.0,0.98867303,0.458868,exploitation,0.89298993,0.0956831,0
79,1.0,0.9891187,0.46782914,exploitation,0.8974052,0.09171349,0
80,1.0,0.9895253,0.47681412,exploitation,0.90158236,0.08794296,0
81,1.0,0.9898975,0.48581836,exploitation,0.9055299,0.08436757,0
82,1.0,0.990239,0.4948389,exploitation,0.9092574,0.08098161,0
83,1.0,0.9905533,0.50387335,exploitation,0.91277474,0.07777858,0
84,1.0,0.99084365,0.51291966,exploitation,0.91609204,0.074751616,0
85,1.0,0.9911124,0.52197605,exploitation,0.91921943,0.07189298,0
86,1.0,0.99136204,0.5310408,exploitation,0.9221672,0.06919485,0
87,1.0,0.9915945,0.5401122,exploitation,0.9249453,0.0666492,0
88,1.0,0.99181175,0.5491885,exploitation,0.9275634,0.06424832,0
89,1.0,0.99201536,0.55826813,exploitation,0.9300313,0.061984062,0
90,1.0,0.99220663,0.56734926,exploitation,0.9323579,0.059848726,0
91,1.0,0.99238694,0.5764303,exploitation,0.9345522,0.057834744,0
92,1.0,0.9925573,0.5855095,exploitation,0.93662244,0.055934846,0
93,1.0,0.9927187,0.59458494,exploitation,0.9385768,0.05414188,0
94,1.0,0.9928722,0.603655,exploitation,0.9404226,0.052449584,0
95,1.0,0.9930184,0.6127176,exploitation,0.94216704,0.050851345,0
96,1.0,0.99315804,0.6217709,exploitation,0.94381684,0.0493412,0
97,1.0,0.99329174,0.6308129,exploitation,0.9453782,0.04791355,0
98,1.0,0.99342006,0.63984144,exploitation,0.94685704,0.04656303,0
99,1.0,0.9935436,0.6488544,exploitation,0.9482589,0.045284748,0
100,1.0,0.9936627,0.6578494,exploitation,0.94958884,0.04407388,0
101,1.0,0.9937779,0.666824,exploitation,0.95085174,0.042926133,0
102,1.0,0.99388933,0.67577577,exploitation,0.952052,0.041837335,0
103,1.0,0.9939976,0.6847018,exploitation,0.9531936,0.04080397,0
104,1.0,0.99410266,0.6935996,exploitation,0.95428056,0.0398221,0
105,1.0,0.99420506,0.7024658,exploitation,0.9553165,0.038888574,0
106,1.0,0.9943051,0.7112827,exploitation,0.9563044,0.038000703,0
107,1.0,0.99440247,0.7200968,exploitation,0.9572472,0.03715527,0
108,1.0,0.99449795,0.72884524,exploitation,0.958149,0.03634894,0
109,1.0,0.9945919,0.73746586,exploitation,0.9590107,0.03558117,0
110,1.0,0.99468476,0.7459177,exploitation,0.95983374,0.034851015,0
111,1.0,0.9947758,0.7544009,exploitation,0.9606194,0.034156382,0
112,1.0,0.99486583,0.7628701,exploitation,0.9613744,0.033491433,0
113,1.0,0.9949545,0.77129453,exploitation,0.96209985,0.032854676,0
114,1.0,0.9950421,0.7796581,exploitation,0.9627967,0.032245398,0
115,1.0,0.9951284,0.78794986,exploitation,0.9634664,0.031661987,0
116,1.0,0.9952135,0.79616183,exploitation,0.96411043,0.031103075,0
117,1.0,0.9952975,0.8042861,exploitation,0.96472996,0.030567527,0
118,1.0,0.9953805,0.81231564,exploitation,0.96532625,0.030054271,0
119,1.0,0.9954625,0.8202421,exploitation,0.9659006,0.029561877,0
120,1.0,0.99554354,0.82805794,exploitation,0.96645397,0.02908957,0
121,1.0,0.99562365,0.83575445,exploitation,0.9669873,0.028636336,0
122,1.0,0.9957028,0.84332293,exploitation,0.96750146,0.028201342,0
123,1.0,0.99578106,0.85075426,exploitation,0.9679975,0.027783573,0
124,1.0,0.9958586,0.858039,exploitation,0.96847576,0.02738285,0
125,1.0,0.9959352,0.8651676,exploitation,0.96893734,0.026997864,0
126,1.0,0.9960109,0.8721301,exploitation,0.96938276,0.026628137,0
127,1.0,0.9960859,0.87891674,exploration,0.9698126,0.02627331,0
128,1.0,0.98973256,0.6989131,exploitation,0.95256984,0.03716272,-1
129,1.0,0.9956862,0.8925231,exploration,0.9666825,0.02900368,0
130,1.0,0.9901758,0.7361326,exploitation,0.95372605,0.03644973,-1
131,1.0,0.9959194,0.90508103,exploration,0.9680913,0.027828097,0
132,1.0,0.9906184,0.7691559,exploitation,0.9548786,0.03573978,-1
133,1.0,0.996139,0.9155824,exploration,0.96937793,0.026761055,0
134,1.0,0.9910505,0.7985807,exploitation,0.9559653,0.0350852,-1
135,1.0,0.9963342,0.9244086,exploration,0.9705573,0.025776923,0
136,1.0,0.9914608,0.8237092,exploitation,0.9569912,0.034469604,-1
137,1.0,0.9965055,0.93174446,exploration,0.9716185,0.024887025,0
138,1.0,0.99184614,0.84462756,exploitation,0.95795786,0.03388828,-1
139,1.0,0.99665403,0.93776554,exploration,0.9725677,0.024086356,0
140,1.0,0.9922042,0.86158097,exploitation,0.9588676,0.03333658,-1
141,1.0,0.99678135,0.9426562,exploration,0.97341365,0.023367703,0
142,1.0,0.9925655,0.87410104,exploration,0.95972425,0.032841265,-1
143,1.0,0.99223787,0.8753178,exploration,0.95802164,0.034216225,-1
144,1.0,0.9923922,0.8797706,exploration,0.9584182,0.033973992,-1
145,1.0,0.99254686,0.88329494,exploration,0.95892864,0.03361821,-1
146,1.0,0.99267185,0.8858106,exploration,0.9594154,0.03325647,-1
147,1.0,0.99276966,0.8874728,exploration,0.9598743,0.032895386,-1
148,1.0,0.9928439,0.8884149,exploration,0.96030885,0.032535076,-1
149,1.0,0.99289787,0.88874054,exploration,0.96072227,0.0321756,0
150,1.0,0.992934,0.88853025,exploration,0.9611169,0.03181708,0
151,1.0,0.9929542,0.8878471,exploration,0.9614945,0.03145969,0
152,1.0,0.99296004,0.886741,exploration,0.9618561,0.031103909,0
153,1.0,0.9929529,0.88525134,exploration,0.9622029,0.030749977,0
154,1.0,0.99293375,0.8834092,exploration,0.96253556,0.03039819,0
155,1.0,0.99290377,0.8812396,exploration,0.9628545,0.030049264,0
156,1.0,0.99286336,0.8787626,exploration,0.96316016,0.0297032,0
157,1.0,0.9928134,0.87599385,exploration,0.9634529,0.029360533,0
158,1.0,0.9927544,0.8729457,exploitation,0.96373296,0.029021442,0
159,1.0,0.99679,0.9369228,exploration,0.9781279,0.018662095,1
160,1.0,0.9930823,0.8700319,exploitation,0.96613723,0.026945055,0
161,1.0,0.99671656,0.93295956,exploration,0.97851026,0.018206298,1
162,1.0,0.9930061,0.8650453,exploitation,0.9666461,0.026360035,0
163,1.0,0.9966529,0.9298615,exploration,0.9788193,0.01783359,1
164,1.0,0.99298555,0.8619706,exploitation,0.96713436,0.02585119,0
165,1.0,0.9966248,0.9277178,exploration,0.9791357,0.017489135,1
166,1.0,0.99302,0.86050683,exploitation,0.9676106,0.0254094,0
167,1.0,0.99661463,0.92626995,exploration,0.97945696,0.017157674,1
168,1.0,0.99310476,0.8603347,exploitation,0.9680724,0.025032341,0
169,1.0,0.9966143,0.9253292,exploration,0.9797805,0.016833782,1
170,1.0,0.9932278,0.86112756,exploitation,0.96851885,0.024708927,0
171,1.0,0.99663156,0.924824,exploration,0.9801025,0.016529083,0
172,1.0,0.9933697,0.8625592,exploitation,0.9689516,0.024418116,0
173,1.0,0.99665856,0.92460334,exploration,0.9804191,0.016239464,0
174,1.0,0.99351513,0.864361,exploitation,0.96936953,0.024145603,0
175,1.0,0.996684,0.9245122,exploration,0.98072743,0.01595658,0
176,1.0,0.9936597,0.86636585,exploitation,0.9697711,0.023888588,0
177,1.0,0.9967069,0.9244823,exploration,0.981026,0.01568091,0
178,1.0,0.99380034,0.86844885,exploitation,0.9701563,0.02364403,0
179,1.0,0.99672675,0.92446107,exploration,0.9813141,0.015412629,0
180,1.0,0.9939354,0.8705164,exploitation,0.97052616,0.023409247,0
181,1.0,0.996743,0.9244096,exploration,0.98159134,0.0151516795,0
182,1.0,0.9940633,0.87250096,exploitation,0.97088087,0.023182452,0
183,1.0,0.99675566,0.9242994,exploration,0.98185754,0.014898121,0
184,1.0,0.99418336,0.8743548,exploration,0.97122127,0.022962093,0
185,1.0,0.99393517,0.87245476,exploitation,0.97009605,0.023839116,0
186,1.0,0.99675804,0.923838,exploration,0.9821951,0.014562964,0
187,1.0,0.9943288,0.8760306,exploration,0.97171855,0.022610247,0
188,1.0,0.99407923,0.8735835,exploitation,0.97065735,0.023421884,0
189,1.0,0.9967398,0.9222447,exploration,0.98254746,0.014192343,0
190,1.0,0.9944165,0.87582856,exploration,0.972178,0.022238493,0
191,1.0,0.99416393,0.8729689,exploitation,0.9711586,0.023005307,0
192,1.0,0.9966955,0.9196703,exploration,0.9828635,0.013832033,0
193,1.0,0.9944607,0.8742355,exploration,0.97260183,0.021858871,0
194,1.0,0.9942048,0.87105364,exploitation,0.97161174,0.022593081,0
195,1.0,0.99665266,0.91648275,exploration,0.98314995,0.013502717,0
196,1.0,0.9944813,0.8716395,exploitation,0.97299856,0.021482766,0
197,1.0,0.99663395,0.91409206,exploration,0.98336476,0.013269186,0
198,1.0,0.9945056,0.8699058,exploitation,0.97324187,0.021263719,0
199,1.0,0.99661034,0.91185004,exploration,0.9835328,0.013077557,0
200,1.0,0.99455076,0.86868095,exploitation,0.973477,0.021073759,0
201,1.0,0.9965905,0.9098006,exploration,0.9837014,0.012889087,0
202,1.0,0.99461246,0.8678384,exploitation,0.97370625,0.02090621,0
203,1.0,0.9965731,0.9078741,exploration,0.9838695,0.012703598,0
204,1.0,0.99468577,0.86726415,exploitation,0.9739294,0.020756364,0
205,1.0,0.99657464,0.90617275,exploration,0.9840358,0.01253885,0
206,1.0,0.9947596,0.8668028,exploitation,0.9741499,0.020609736,0
207,1.0,0.9965759,0.90448916,exploration,0.98419845,0.012377441,0
208,1.0,0.9948242,0.86631966,exploitation,0.9743634,0.020460784,0
209,1.0,0.99656856,0.90271556,exploration,0.98435587,0.012212694,0
210,1.0,0.9948795,0.8657764,exploitation,0.9745677,0.020311773,0
211,1.0,0.99655366,0.900838,exploration,0.9845078,0.01204586,0
212,1.0,0.99492645,0.86514777,exploitation,0.9747635,0.02016294,0
213,1.0,0.99653196,0.8988459,exploration,0.9846543,0.011877656,0
214,1.0,0.9949656,0.8644141,exploitation,0.9749508,0.020014822,0
215,1.0,0.9965043,0.89673114,exploration,0.9847956,0.011708736,0
216,1.0,0.9949976,0.86356026,exploitation,0.97512984,0.019867778,0
217,1.0,0.99647117,0.89448774,exploration,0.98493147,0.011539698,0
218,1.0,0.99502265,0.8625749,exploitation,0.975301,0.019721627,0
219,1.0,0.99644214,0.89220893,exploration,0.98506224,0.011379898,0
220,1.0,0.99504894,0.86152077,exploitation,0.9754671,0.019581854,0
221,1.0,0.9964234,0.8899564,exploration,0.98518896,0.011234462,0
222,1.0,0.9950819,0.8604422,exploitation,0.9756295,0.019452393,0
223,1.0,0.9964045,0.887612,exploration,0.9853125,0.011092007,0
224,1.0,0.99511874,0.8593054,exploitation,0.97578603,0.019332707,0
225,1.0,0.99638534,0.88517165,exploration,0.98543257,0.010952771,0
226,1.0,0.9951573,0.8580886,exploitation,0.9759364,0.019220889,0
227,1.0,0.99636567,0.88263404,exploration,0.98554903,0.010816634,0
228,1.0,0.99519616,0.85677344,exploitation,0.97608125,0.019114912,0
229,1.0,0.9963568,0.88012713,exploration,0.9856618,0.010694981,0
230,1.0,0.995229,0.85529035,exploitation,0.9762235,0.019005477,0
231,1.0,0.9963397,0.8774352,exploration,0.98576975,0.01056993,0
232,1.0,0.99524975,0.85357785,exploitation,0.9763583,0.018891454,0
233,1.0,0.99631315,0.87454766,exploration,0.98587245,0.010440707,0
234,1.0,0.9952604,0.85165614,exploitation,0.9764855,0.018774927,0
235,1.0,0.99628323,0.8715408,exploitation,0.98596996,0.0103132725,0
236,1.0,0.99635303,0.87113297,exploitation,0.98631114,0.0100418925,0
237,1.0,0.99635255,0.8702064,exploitation,0.9863625,0.0099900365,0
238,1.0,0.9963619,0.8698998,exploitation,0.98640347,0.009958446,0
239,1.0,0.9963844,0.8701963,exploitation,0.9864503,0.009934068,0
240,1.0,0.9964181,0.87100744,exploitation,0.98650324,0.009914875,0
241,1.0,0.9964611,0.87224746,exploitation,0.986561,0.009900093,0
242,1.0,0.9965113,0.8738398,exploration,0.98662263,0.009888649,0
243,1.0,0.9955531,0.85517603,exploitation,0.97718996,0.018363118,0
244,1.0,0.9965346,0.8761165,exploration,0.98647505,0.0100595355,0
245,1.0,0.9956495,0.85771936,exploitation,0.9773806,0.018268943,0
246,1.0,0.99660456,0.87794554,exploration,0.986604,0.0100005865,0
247,1.0,0.99571604,0.85889375,exploitation,0.97756666,0.018149376,0
248,1.0,0.9966425,0.87846285,exploration,0.98671615,0.009926319,0
249,1.0,0.9957558,0.8590144,exploitation,0.97772664,0.018029153,0
250,1.0,0.9966569,0.87802136,exploration,0.9868155,0.0098413825,0
251,1.0,0.9957761,0.8583635,exploitation,0.9778676,0.017908514,0
252,1.0,0.9966537,0.8768642,exploration,0.9869054,0.00974828,0
253,1.0,0.99578214,0.8571358,exploitation,0.97799426,0.017787874,0
254,1.0,0.99663734,0.875161,exploration,0.98698807,0.009649277,0
255,1.0,0.99577725,0.855468,exploitation,0.9781099,0.017667353,0
256,1.0,0.9966107,0.87303215,exploitation,0.9870652,0.009545505,0
257,1.0,0.99666804,0.8729036,exploitation,0.9873492,0.009318829,0
258,1.0,0.9966664,0.8723305,exploitation,0.9873936,0.009272754,0
259,1.0,0.9966744,0.8723446,exploitation,0.9874297,0.00924474,0
260,1.0,0.9966948,0.8729217,exploitation,0.9874713,0.009223521,0
261,1.0,0.9967257,0.873974,exploration,0.9875186,0.00920707,0
262,1.0,0.9958812,0.855744,exploitation,0.97856027,0.017320931,0
263,1.0,0.9967244,0.87546676,exploration,0.98737025,0.009354174,0
264,1.0,0.9959441,0.8573903,exploitation,0.97871715,0.017226934,0
265,1.0,0.9967698,0.8766546,exploration,0.9874751,0.009294689,0
266,1.0,0.99598396,0.8578534,exploitation,0.97887224,0.017111719,0
267,1.0,0.996789,0.8766676,exploration,0.98756623,0.009222746,0
268,1.0,0.9960026,0.85739684,exploitation,0.97900474,0.016997874,0
269,1.0,0.9967885,0.8758142,exploration,0.9876467,0.009141803,0
270,1.0,0.99600583,0.85626614,exploitation,0.9791206,0.016885221,0
271,1.0,0.9967734,0.8743091,exploration,0.9877192,0.009054244,0
272,1.0,0.99599767,0.85463077,exploitation,0.9792239,0.01677376,0
273,1.0,0.99674726,0.8723028,exploitation,0.9877858,0.008961439,0
274,1.0,0.99680257,0.87221044,exploitation,0.98805654,0.008746028,0
275,1.0,0.9968008,0.8716884,exploitation,0.9880961,0.008704662,0
276,1.0,0.99680895,0.8717692,exploitation,0.9881279,0.008681059,0
277,1.0,0.99682933,0.872424,exploitation,0.9881656,0.008663714,0
278,1.0,0.99686027,0.8735609,exploitation,0.988209,0.008651257,0
279,1.0,0.9968996,0.87509334,exploration,0.988257,0.008642614,0
280,1.0,0.99613625,0.8567254,exploitation,0.9797136,0.01642263,0
281,1.0,0.9969121,0.87733966,exploration,0.98811066,0.00880146,0
282,1.0,0.9962059,0.85892606,exploitation,0.979868,0.016337931,0
283,1.0,0.9969656,0.8790565,exploration,0.9882103,0.008755267,0
284,1.0,0.99624985,0.8597725,exploitation,0.98001647,0.016233385,0
285,1.0,0.9969902,0.87944305,exploration,0.98829484,0.008695364,0
286,1.0,0.9962708,0.8595893,exploitation,0.98014027,0.016130507,0
287,1.0,0.99699354,0.8788602,exploration,0.9883681,0.008625448,0
288,1.0,0.9962754,0.85865897,exploitation,0.98024625,0.01602918,0
289,1.0,0.9969812,0.8775543,exploration,0.98843294,0.00854826,0
290,1.0,0.996268,0.85717505,exploitation,0.9803388,0.015929163,0
291,1.0,0.99695694,0.8756955,exploration,0.9884918,0.008465171,0
292,1.0,0.99625164,0.85527176,exploitation,0.98042107,0.015830576,0
293,1.0,0.99692327,0.87340426,exploitation,0.98854584,0.008377433,0
294,1.0,0.99697423,0.87319547,exploitation,0.9888073,0.008166909,0
295,1.0,0.9969693,0.8725635,exploitation,0.98884076,0.008128524,0
296,1.0,0.99697447,0.87256384,exploitation,0.9888671,0.008107364,0
297,1.0,0.99699223,0.8731647,exploitation,0.9888995,0.008092701,0
298,1.0,0.99702054,0.8742698,exploration,0.98893774,0.008082807,0
299,1.0,0.9963242,0.85534483,exploitation,0.9807684,0.015555799,0
300,1.0,0.9970175,0.8758986,exploration,0.9887822,0.008235276,0
301,1.0,0.9963805,0.85710007,exploitation,0.98090017,0.0154803395,0
302,1.0,0.9970584,0.8771387,exploration,0.98886883,0.008189559,0
303,1.0,0.99641377,0.8575826,exploitation,0.9810284,0.015385389,0
304,1.0,0.99707294,0.87712294,exploration,0.9889417,0.008131206,0
305,1.0,0.9964263,0.8570893,exploitation,0.9811335,0.015292764,0
306,1.0,0.9970681,0.87618816,exploration,0.98900396,0.008064151,0
307,1.0,0.9964238,0.85588694,exploitation,0.981222,0.015201807,0
308,1.0,0.9970488,0.874566,exploration,0.98905855,0.007990241,0
309,1.0,0.9964104,0.8541581,exploitation,0.98129785,0.015112579,0
310,1.0,0.9970186,0.8724169,exploitation,0.9891073,0.007911265,0
311,1.0,0.9970692,0.8722504,exploitation,0.9893589,0.007710278,0
312,1.0,0.9970651,0.8716728,exploitation,0.98938924,0.007675886,0
313,1.0,0.99707127,0.87174374,exploitation,0.98941296,0.007658303,0
314,1.0,0.99709,0.87242675,exploitation,0.9894428,0.0076471567,0
315,1.0,0.9971192,0.87362117,exploitation,0.98947865,0.0076405406,0
316,1.0,0.99715686,0.8752327,exploration,0.9895191,0.007637739,0
317,1.0,0.99653,0.85645986,exploitation,0.9816906,0.014839411,0
318,1.0,0.99716944,0.8776532,exploration,0.98937106,0.0077983737,0
319,1.0,0.9965953,0.8588263,exploitation,0.9818246,0.014770746,0
320,1.0,0.99721956,0.8794385,exploration,0.989456,0.0077635646,0
321,1.0,0.99663454,0.8597305,exploitation,0.9819504,0.014684141,0
322,1.0,0.99724066,0.87980944,exploration,0.98952556,0.007715106,0
323,1.0,0.996651,0.85953724,exploitation,0.98205125,0.0145997405,0
324,1.0,0.99724066,0.8791577,exploration,0.9895837,0.0076569915,0
325,1.0,0.99665135,0.8585541,exploitation,0.98213404,0.014517307,0
326,1.0,0.99722505,0.87774795,exploration,0.98963356,0.007591486,0
327,1.0,0.99663997,0.85698944,exploitation,0.9822035,0.014436483,0
328,1.0,0.99719775,0.87576133,exploration,0.9896774,0.007520318,0
329,1.0,0.99661994,0.8549867,exploitation,0.98226285,0.01435709,0
330,1.0,0.99716127,0.87332493,exploitation,0.9897168,0.0074444413,0
331,1.0,0.99720746,0.8730327,exploitation,0.98995715,0.007250309,0
332,1.0,0.99720097,0.87235576,exploitation,0.98998296,0.0072180033,0
333,1.0,0.99720484,0.8723575,exploitation,0.99000263,0.007202208,0
334,1.0,0.9972216,0.87299716,exploitation,0.99002856,0.007193029,0
335,1.0,0.9972488,0.8741693,exploration,0.9900607,0.0071881413,0
336,1.0,0.9966804,0.85516876,exploitation,0.9825382,0.014142156,0
337,1.0,0.9972475,0.8759634,exploration,0.9899082,0.0073392987,0
338,1.0,0.9967332,0.85705423,exploitation,0.982653,0.014080167,0
339,1.0,0.9972861,0.87725604,exploration,0.9899824,0.007303655,0
340,1.0,0.9967625,0.8575656,exploitation,0.9827619,0.014000595,0
341,1.0,0.99729794,0.87721467,exploration,0.9900423,0.007255614,0
342,1.0,0.9967713,0.8570381,exploitation,0.98284733,0.013923943,0
343,1.0,0.9972905,0.8762051,exploration,0.9900917,0.0071988106,0
344,1.0,0.99676526,0.85576147,exploitation,0.9829161,0.013849139,0
345,1.0,0.99726874,0.874476,exploration,0.9901334,0.0071353316,0
346,1.0,0.99674857,0.85393226,exploitation,0.9829723,0.013776243,0
347,1.0,0.9972362,0.87219787,exploitation,0.99016935,0.007066846,0
348,1.0,0.99728215,0.87195045,exploitation,0.9903998,0.0068823695,0
349,1.0,0.99727696,0.8713403,exploitation,0.99042344,0.006853521,0
350,1.0,0.99728227,0.87142426,exploitation,0.99044156,0.006840706,0
351,1.0,0.9973002,0.8721566,exploitation,0.990466,0.006834209,0
352,1.0,0.99732864,0.87342703,exploitation,0.9904965,0.006832123,0
353,1.0,0.99736553,0.8751335,exploration,0.99053204,0.0068334937,0
354,1.0,0.9968555,0.85645294,exploitation,0.98329645,0.013559043,0
355,1.0,0.9973802,0.87775445,exploration,0.9903895,0.006990671,0
356,1.0,0.9969175,0.85895485,exploitation,0.9834162,0.0135012865,0
357,1.0,0.997428,0.8796101,exploration,0.9904635,0.0069645047,0
358,1.0,0.9969528,0.8598885,exploitation,0.9835255,0.013427258,0
359,1.0,0.9974468,0.8799704,exploration,0.990522,0.0069247484,0
360,1.0,0.9969656,0.8596606,exploitation,0.98360944,0.013356149,0
361,1.0,0.9974444,0.8792582,exploration,0.9905689,0.006875515,0
362,1.0,0.9969627,0.85860324,exploitation,0.9836753,0.013287425,0
363,1.0,0.9974268,0.877756,exploration,0.9906076,0.0068191886,0
364,1.0,0.9969483,0.85693914,exploitation,0.98372793,0.01322037,0
365,1.0,0.99739754,0.8756551,exploration,0.9906405,0.006757021,0
366,1.0,0.9969254,0.8548203,exploitation,0.9837705,0.013154924,0
367,1.0,0.99735934,0.8730892,exploitation,0.99066895,0.006690383,0
368,1.0,0.99740124,0.8727166,exploitation,0.9908896,0.0065116286,0
369,1.0,0.99739385,0.87201,exploitation,0.9909095,0.0064843297,0
370,1.0,0.9973973,0.87202704,exploitation,0.99092454,0.0064727664,0
371,1.0,0.99741346,0.8727173,exploitation,0.99094605,0.006467402,0
372,1.0,0.9974402,0.8739659,exploration,0.99097365,0.0064665675,0
373,1.0,0.99697685,0.85508394,exploitation,0.98399377,0.012983084,0
374,1.0,0.9974412,0.87593675,exploration,0.9908275,0.006613672,0
375,1.0,0.99702674,0.8570783,exploitation,0.9840964,0.012930334,0
376,1.0,0.99747795,0.8772845,exploration,0.9908922,0.006585777,0
377,1.0,0.9970528,0.85760117,exploitation,0.98419106,0.012861729,0
378,1.0,0.9974879,0.8772227,exploration,0.99094254,0.006545365,0
379,1.0,0.99705863,0.85702616,exploitation,0.9842619,0.01279676,0
